Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
51,52.0,2,51,52.0,7.363675367103394,11.568,7.577833299001058,8.069500465393066,7.37302284,10.095009045399763,10.127377863122687,-4.204324632896606,-0.009347472896606313,2.5420116702245545,2.0503445038325463,0.0248359238258473,-0.0075328938970748,0,0,30,0,0,-1893.4673283,-252.8409583961386,-10.127377863122687,-13546.057071749998,-10.095009045399763,-15439.524400049997
52,53.0,3,1,53.0,7.357238539573795,13.5,10.079166,9.168416,9.123255,14.405170046053154,14.418555676325465,-6.142761460426205,-1.7660164604262052,4.335956515111018,5.246706515111018,0.0099524690578647,-0.0034331612144455,0,0,-1,0,0,-1882.7115522000001,-49.108495787262015,-5.250139676325464,-13384.439097436361,0.0,-15267.150649636362
53,54.0,4,1,54.0,7.8,13.5,10.079166,9.168416,9.123255,14.405181742213731,14.418570503172736,-5.7,-1.3232550000000005,4.335970977313089,5.246720977313089,0.0099552350993565,-0.0034335258596467,0,0,0,0,0,-5689.873561199999,-49.10866630612888,-5.250154503172736,-65939.13679865454,0.0,-71629.01035985454
54,55.0,4,2,55.0,7.8,13.5,10.079166,9.168416,9.123255,14.40519386679756,14.418580637381092,-5.7,-1.3232550000000005,4.335981514639579,5.246731514639579,0.0099536478420212,-0.0034331227415123,0,0,0,0,0,-5689.873561199999,-49.10879353100243,-5.250164637381092,-65939.13679865454,0.0,-71629.01035985454
55,56.0,4,3,56.0,7.8,13.5,10.079166,9.168416,9.123255,14.40519768940904,14.418585174589142,-5.7,-1.3232550000000005,4.335986107290568,5.246736107290568,0.0099544178815289,-0.0034330672985731,0,0,0,0,0,-5689.873561199999,-49.10884099705324,-5.250169174589141,-65939.13679865454,0.0,-71629.01035985454
56,57.0,4,4,57.0,7.8,13.5,10.079166,9.168416,9.123255,14.40520548953684,14.418592488712443,-5.7,-1.3232550000000005,4.335993323566328,5.246743323566328,0.0099538340294884,-0.0034331651461165,0,0,0,0,0,-5689.873561199999,-49.10893413078836,-5.2501764887124445,-65939.13679865454,0.0,-71629.01035985454
57,58.0,4,5,58.0,7.8,13.5,10.079166,9.168416,9.123255,14.405208596252772,14.418595187917049,-5.7,-1.3232550000000005,4.335996477759409,5.246746477759409,0.009953881506636,-0.0034327101576394,0,0,0,0,0,-5689.873561199999,-49.10895740636646,-5.250179187917048,-65939.13679865454,0.0,-71629.01035985454
58,59.0,4,6,59.0,7.8,13.5,10.079166,9.168416,9.123255,14.405212515483742,14.418598940759656,-5.7,-1.3232550000000005,4.336000026471881,5.246750026471881,0.0099535109881401,-0.0034329142877744,0,0,0,0,0,-5689.873561199999,-49.10900571369459,-5.250182940759656,-65939.13679865454,0.0,-71629.01035985454
59,60.0,4,7,60.0,7.8,13.5,10.079166,9.168416,9.123255,14.4052154577824,14.418601512544484,-5.7,-1.3232550000000005,4.336002991049348,5.246752991049348,0.00995353326695,-0.0034325214951351,0,0,0,0,0,-5689.873561199999,-49.10902933552798,-5.250185512544483,-65939.13679865454,0.0,-71629.01035985454
60,61.0,4,8,61.0,7.8,13.5,10.079166,9.168416,9.123255,14.40521791354311,14.418603957659345,-5.7,-1.3232550000000005,4.336005206291928,5.246755206291928,0.0099532927488183,-0.0034327513674163,0,0,0,0,0,-5689.873561199999,-49.10906166954573,-5.250187957659344,-65939.13679865454,0.0,-71629.01035985454
61,62.0,4,9,62.0,7.8,13.5,10.079166,9.168416,9.123255,14.405220573486291,14.418606323681486,-5.7,-1.3232550000000005,4.336007891308544,5.246757891308544,0.0099533178222515,-0.0034324323729411,0,0,0,0,0,-5689.873561199999,-49.10908393212211,-5.250190323681485,-65939.13679865454,0.0,-71629.01035985454
