i,j,head,kper,kstp
41,28,13.088638305664062,2,32
41,29,13.103742599487305,2,32
41,30,13.975310325622559,2,32
41,31,13.448995590209961,2,32
41,32,10.862100601196289,2,32
41,33,10.581995010375977,2,32
41,34,11.029874801635742,2,32
41,35,11.061455726623535,2,32
41,36,11.258806228637695,2,32
41,37,10.906567573547363,2,32
41,38,9.863256454467773,2,32
41,39,10.472036361694336,2,32
41,40,10.502410888671875,2,32
41,41,10.516828536987305,2,32
41,42,10.47653579711914,2,32
41,43,10.396905899047852,2,32
41,44,10.440043449401855,2,32
41,45,10.44345760345459,2,32
41,46,10.310968399047852,2,32
41,47,9.9222412109375,2,32
41,48,9.70627498626709,2,32
41,49,9.378989219665527,2,32
41,50,9.097158432006836,2,32
41,51,8.9838228225708,2,32
41,52,9.603660583496094,2,32
41,53,9.820785522460938,2,32
41,54,9.920638084411621,2,32
41,55,10.113176345825195,2,32
41,56,10.312849998474121,2,32
42,0,9.498441696166992,2,32
42,1,9.12308120727539,2,32
42,2,9.079416275024414,2,32
42,3,9.64293098449707,2,32
42,4,9.566740989685059,2,32
42,5,9.790630340576172,2,32
42,6,9.361515045166016,2,32
42,7,9.306559562683105,2,32
42,8,9.9721040725708,2,32
42,9,13.057576179504395,2,32
42,10,17.743633270263672,2,32
42,11,17.254152297973633,2,32
42,12,18.42699432373047,2,32
42,13,18.14703369140625,2,32
42,14,14.639910697937012,2,32
42,15,14.054779052734375,2,32
42,16,14.52462387084961,2,32
42,17,17.59908103942871,2,32
42,18,25.11197853088379,2,32
42,19,28.13821029663086,2,32
42,20,31.713159561157227,2,32
42,21,31.567710876464844,2,32
42,22,35.9658317565918,2,32
42,23,42.704410552978516,2,32
42,24,49.24161911010742,2,32
42,25,52.64170837402344,2,32
42,26,53.98681640625,2,32
42,27,46.946449279785156,2,32
42,28,15.39907169342041,2,32
42,29,15.318342208862305,2,32
42,30,17.85407066345215,2,32
42,31,15.142422676086426,2,32
42,32,11.059457778930664,2,32
42,33,10.615157127380371,2,32
42,34,10.632923126220703,2,32
42,35,10.841818809509277,2,32
42,36,11.62549877166748,2,32
42,37,10.980603218078613,2,32
42,38,10.547171592712402,2,32
42,39,10.885809898376465,2,32
42,40,10.783540725708008,2,32
42,41,10.527628898620605,2,32
42,42,10.409867286682129,2,32
42,43,10.379039764404297,2,32
42,44,10.387264251708984,2,32
42,45,10.453458786010742,2,32
42,46,10.510787010192871,2,32
42,47,10.432928085327148,2,32
42,48,10.046114921569824,2,32
42,49,9.887331008911133,2,32
42,50,9.541820526123047,2,32
42,51,9.435713768005371,2,32
42,52,9.569149017333984,2,32
42,53,9.723003387451172,2,32
42,54,10.100150108337402,2,32
42,55,10.394429206848145,2,32
42,56,10.39293098449707,2,32
43,0,9.529959678649902,2,32
43,1,9.370729446411133,2,32
43,2,9.203248023986816,2,32
43,3,9.396976470947266,2,32
43,4,9.516618728637695,2,32
43,5,9.066559791564941,2,32
43,6,9.4918851852417,2,32
43,7,10.05972671508789,2,32
43,8,11.34432315826416,2,32
43,9,18.270587921142578,2,32
43,10,21.63031768798828,2,32
43,11,20.2008056640625,2,32
43,12,20.736738204956055,2,32
43,13,21.45113754272461,2,32
43,14,20.177391052246094,2,32
43,15,19.306543350219727,2,32
43,16,18.48834991455078,2,32
43,17,24.692392349243164,2,32
43,18,30.920761108398438,2,32
43,19,33.86670684814453,2,32
43,20,36.6304817199707,2,32
43,21,37.52143859863281,2,32
43,22,41.18183517456055,2,32
43,23,49.394039154052734,2,32
43,24,55.502227783203125,2,32
43,25,56.140480041503906,2,32
43,26,54.05523681640625,2,32
43,27,48.42488098144531,2,32
43,28,20.353225708007812,2,32
43,29,19.75096321105957,2,32
43,30,21.86309051513672,2,32
43,31,14.957818984985352,2,32
43,32,11.543780326843262,2,32
43,33,10.82015323638916,2,32
43,34,10.866657257080078,2,32
43,35,11.258973121643066,2,32
43,36,11.875382423400879,2,32
43,37,11.640350341796875,2,32
43,38,10.193653106689453,2,32
43,39,10.521075248718262,2,32
43,40,10.3513822555542,2,32
43,41,10.52049732208252,2,32
43,42,10.365862846374512,2,32
43,43,10.347356796264648,2,32
43,44,10.3585844039917,2,32
43,45,10.42830753326416,2,32
43,46,10.489251136779785,2,32
43,47,10.58065128326416,2,32
43,48,10.403528213500977,2,32
43,49,10.166427612304688,2,32
43,50,9.927508354187012,2,32
43,51,9.592473983764648,2,32
43,52,9.30286693572998,2,32
43,53,9.415225982666016,2,32
43,54,9.956010818481445,2,32
43,55,10.496931076049805,2,32
43,56,10.440671920776367,2,32
44,0,9.267969131469727,2,32
44,1,9.316642761230469,2,32
44,2,9.237442016601562,2,32
44,3,9.160321235656738,2,32
44,4,9.089152336120605,2,32
44,5,10.067178726196289,2,32
44,6,11.716286659240723,2,32
44,7,13.56984806060791,2,32
44,8,16.302967071533203,2,32
44,9,23.858440399169922,2,32
44,10,25.332626342773438,2,32
44,11,22.297832489013672,2,32
44,12,21.843557357788086,2,32
44,13,24.529897689819336,2,32
44,14,25.763538360595703,2,32
44,15,23.83858871459961,2,32
44,16,22.81477165222168,2,32
44,17,31.304983139038086,2,32
44,18,35.64742660522461,2,32
44,19,37.3045539855957,2,32
44,20,40.23329162597656,2,32
44,21,42.768898010253906,2,32
44,22,46.252803802490234,2,32
44,23,54.30998229980469,2,32
44,24,58.04257583618164,2,32
44,25,55.76371383666992,2,32
44,26,49.413963317871094,2,32
44,27,42.60776901245117,2,32
44,28,28.888813018798828,2,32
44,29,25.971654891967773,2,32
44,30,23.794017791748047,2,32
44,31,17.98249053955078,2,32
44,32,14.361136436462402,2,32
44,33,12.13434886932373,2,32
44,34,11.058856010437012,2,32
44,35,11.170398712158203,2,32
44,36,11.950105667114258,2,32
44,37,11.399784088134766,2,32
44,38,9.576831817626953,2,32
44,39,10.48881721496582,2,32
44,40,10.315033912658691,2,32
44,41,10.239683151245117,2,32
44,42,10.278139114379883,2,32
44,43,10.313556671142578,2,32
44,44,10.343867301940918,2,32
44,45,10.417598724365234,2,32
44,46,10.517229080200195,2,32
44,47,10.595288276672363,2,32
44,48,10.580891609191895,2,32
44,49,10.500927925109863,2,32
44,50,10.121673583984375,2,32
44,51,9.836572647094727,2,32
44,52,9.879936218261719,2,32
44,53,9.427656173706055,2,32
44,54,9.671586036682129,2,32
44,55,10.079483032226562,2,32
44,56,10.15313720703125,2,32
45,0,9.751931190490723,2,32
45,1,9.690863609313965,2,32
45,2,9.67423152923584,2,32
45,3,9.580474853515625,2,32
45,4,10.31546401977539,2,32
45,5,11.670305252075195,2,32
45,6,15.802494049072266,2,32
45,7,23.03394317626953,2,32
45,8,23.9742374420166,2,32
45,9,27.419368743896484,2,32
45,10,27.55495834350586,2,32
45,11,24.649751663208008,2,32
45,12,24.906091690063477,2,32
45,13,28.49280548095703,2,32
45,14,29.364917755126953,2,32
45,15,27.642349243164062,2,32
45,16,30.07520294189453,2,32
45,17,34.14164733886719,2,32
45,18,37.645938873291016,2,32
45,19,40.18942642211914,2,32
45,20,43.37505340576172,2,32
45,21,46.721954345703125,2,32
45,22,50.90823745727539,2,32
45,23,57.096431732177734,2,32
45,24,58.857940673828125,2,32
45,25,55.92121124267578,2,32
45,26,51.191280364990234,2,32
45,27,46.118751525878906,2,32
45,28,41.02989196777344,2,32
45,29,36.80250549316406,2,32
45,30,31.88886260986328,2,32
45,31,27.152158737182617,2,32
45,32,22.875852584838867,2,32
45,33,18.32935905456543,2,32
45,34,13.977860450744629,2,32
45,35,11.506312370300293,2,32
45,36,11.954010963439941,2,32
45,37,11.488134384155273,2,32
45,38,9.5386381149292,2,32
45,39,10.44660758972168,2,32
45,40,10.4111328125,2,32
45,41,10.256074905395508,2,32
45,42,10.153290748596191,2,32
45,43,10.454893112182617,2,32
45,44,10.50656795501709,2,32
45,45,10.586387634277344,2,32
45,46,10.606762886047363,2,32
45,47,10.718133926391602,2,32
45,48,10.751046180725098,2,32
45,49,10.642271995544434,2,32
45,50,10.743587493896484,2,32
45,51,10.108478546142578,2,32
45,52,9.971386909484863,2,32
45,53,9.653153419494629,2,32
45,54,9.497446060180664,2,32
45,55,9.61575698852539,2,32
45,56,9.89262580871582,2,32
46,0,9.88593578338623,2,32
46,1,9.867230415344238,2,32
46,2,9.772817611694336,2,32
46,3,10.239496231079102,2,32
46,4,12.946046829223633,2,32
46,5,16.567840576171875,2,32
46,6,18.420711517333984,2,32
46,7,25.139039993286133,2,32
46,8,31.604887008666992,2,32
46,9,32.369144439697266,2,32
46,10,29.800771713256836,2,32
46,11,27.95309066772461,2,32
46,12,30.805627822875977,2,32
46,13,33.92459487915039,2,32
46,14,33.72861862182617,2,32
46,15,33.86174392700195,2,32
46,16,37.44197463989258,2,32
46,17,40.5645866394043,2,32
46,18,44.17216491699219,2,32
46,19,46.35261917114258,2,32
46,20,49.114105224609375,2,32
46,21,53.183082580566406,2,32
46,22,57.192508697509766,2,32
46,23,62.29683303833008,2,32
46,24,63.48196792602539,2,32
46,25,61.90859603881836,2,32
46,26,59.84206008911133,2,32
46,27,56.202632904052734,2,32
46,28,53.21458435058594,2,32
46,29,47.809852600097656,2,32
46,30,41.664337158203125,2,32
46,31,36.31663513183594,2,32
46,32,31.53302001953125,2,32
46,33,27.081829071044922,2,32
46,34,17.935564041137695,2,32
46,35,12.897626876831055,2,32
46,36,11.860076904296875,2,32
46,37,11.518830299377441,2,32
46,38,9.651137351989746,2,32
46,39,10.486217498779297,2,32
46,40,10.386076927185059,2,32
46,41,10.366281509399414,2,32
46,42,10.350050926208496,2,32
46,43,10.402953147888184,2,32
46,44,10.427790641784668,2,32
46,45,10.441243171691895,2,32
46,46,10.44454288482666,2,32
46,47,10.619094848632812,2,32
46,48,10.696985244750977,2,32
46,49,10.66296672821045,2,32
46,50,10.711362838745117,2,32
46,51,10.388973236083984,2,32
46,52,10.081361770629883,2,32
46,53,9.810576438903809,2,32
46,54,9.605545997619629,2,32
46,55,9.467474937438965,2,32
46,56,9.592508316040039,2,32
0,0,10.196240425109863,2,33
0,1,10.35571002960205,2,33
0,2,10.439593315124512,2,33
0,3,10.675191879272461,2,33
0,4,9.281099319458008,2,33
0,5,10.440329551696777,2,33
0,6,10.406438827514648,2,33
0,7,10.625542640686035,2,33
0,8,10.707356452941895,2,33
0,9,10.770438194274902,2,33
0,10,10.849921226501465,2,33
0,11,10.940485954284668,2,33
0,12,11.236148834228516,2,33
0,13,11.229042053222656,2,33
0,14,11.216995239257812,2,33
0,15,11.180566787719727,2,33
0,16,11.20939826965332,2,33
0,17,11.077803611755371,2,33
0,18,11.057476997375488,2,33
0,19,11.09361457824707,2,33
0,20,11.109865188598633,2,33
0,21,11.128499031066895,2,33
0,22,11.398858070373535,2,33
0,23,11.13458251953125,2,33
0,24,11.0531005859375,2,33
0,25,11.076175689697266,2,33
0,26,11.040287971496582,2,33
0,27,11.102956771850586,2,33
0,28,11.065792083740234,2,33
0,29,11.066200256347656,2,33
0,30,10.964950561523438,2,33
0,31,11.009943962097168,2,33
0,32,11.219209671020508,2,33
0,33,10.898884773254395,2,33
0,34,10.710071563720703,2,33
0,35,10.648358345031738,2,33
0,36,10.572222709655762,2,33
0,37,10.466598510742188,2,33
0,38,10.47326374053955,2,33
0,39,10.43276309967041,2,33
0,40,10.391169548034668,2,33
0,41,10.397662162780762,2,33
0,42,10.390839576721191,2,33
0,43,10.291336059570312,2,33
0,44,10.200519561767578,2,33
0,45,10.159040451049805,2,33
0,46,10.067923545837402,2,33
0,47,10.158129692077637,2,33
0,48,10.359885215759277,2,33
0,49,9.792073249816895,2,33
0,50,9.918974876403809,2,33
0,51,9.898179054260254,2,33
0,52,9.897345542907715,2,33
0,53,9.910870552062988,2,33
0,54,9.832653045654297,2,33
0,55,9.57577896118164,2,33
0,56,9.486347198486328,2,33
1,0,10.114263534545898,2,33
1,1,10.323097229003906,2,33
1,2,10.470309257507324,2,33
1,3,10.655473709106445,2,33
1,4,9.243414878845215,2,33
1,5,10.31120491027832,2,33
1,6,10.460806846618652,2,33
1,7,10.544044494628906,2,33
1,8,10.71117115020752,2,33
1,9,10.80375862121582,2,33
1,10,10.820518493652344,2,33
1,11,10.987631797790527,2,33
1,12,11.173397064208984,2,33
1,13,11.321200370788574,2,33
1,14,11.073967933654785,2,33
1,15,11.110881805419922,2,33
1,16,11.123923301696777,2,33
1,17,11.10339641571045,2,33
1,18,11.087603569030762,2,33
1,19,11.07543659210205,2,33
1,20,11.057234764099121,2,33
1,21,11.008737564086914,2,33
1,22,11.088234901428223,2,33
1,23,11.2484130859375,2,33
1,24,11.058712005615234,2,33
1,25,11.054097175598145,2,33
1,26,11.075179100036621,2,33
1,27,11.061118125915527,2,33
1,28,11.01883316040039,2,33
1,29,11.026021957397461,2,33
1,30,10.959565162658691,2,33
1,31,11.241085052490234,2,33
1,32,11.017694473266602,2,33
1,33,10.939481735229492,2,33
1,34,10.753437042236328,2,33
1,35,10.550637245178223,2,33
1,36,10.510583877563477,2,33
1,37,10.402203559875488,2,33
1,38,10.326684951782227,2,33
1,39,10.334515571594238,2,33
1,40,10.262609481811523,2,33
1,41,10.255481719970703,2,33
1,42,10.3057279586792,2,33
1,43,10.341839790344238,2,33
1,44,10.27066707611084,2,33
1,45,10.172740936279297,2,33
1,46,10.062654495239258,2,33
1,47,10.497206687927246,2,33
1,48,10.175729751586914,2,33
1,49,9.921773910522461,2,33
1,50,9.944116592407227,2,33
1,51,9.941011428833008,2,33
1,52,9.89694595336914,2,33
1,53,9.869131088256836,2,33
1,54,9.791534423828125,2,33
1,55,9.701720237731934,2,33
1,56,9.675307273864746,2,33
2,0,10.015114784240723,2,33
2,1,10.255470275878906,2,33
2,2,10.367435455322266,2,33
2,3,10.614274024963379,2,33
2,4,9.241255760192871,2,33
2,5,10.335883140563965,2,33
2,6,10.470253944396973,2,33
2,7,10.634405136108398,2,33
2,8,10.740689277648926,2,33
2,9,10.810654640197754,2,33
2,10,10.863951683044434,2,33
2,11,10.894732475280762,2,33
2,12,10.97311019897461,2,33
2,13,11.129254341125488,2,33
2,14,11.069890022277832,2,33
2,15,11.027482986450195,2,33
2,16,11.0436372756958,2,33
2,17,11.091456413269043,2,33
2,18,11.09287166595459,2,33
2,19,11.074560165405273,2,33
2,20,11.023374557495117,2,33
2,21,10.944437026977539,2,33
2,22,10.959897994995117,2,33
2,23,11.018900871276855,2,33
2,24,11.167759895324707,2,33
2,25,11.164745330810547,2,33
2,26,11.094186782836914,2,33
2,27,10.963768005371094,2,33
2,28,10.969979286193848,2,33
2,29,10.94157886505127,2,33
2,30,11.14241886138916,2,33
2,31,11.086665153503418,2,33
2,32,10.959284782409668,2,33
2,33,10.93128490447998,2,33
2,34,10.807307243347168,2,33
2,35,10.655839920043945,2,33
2,36,10.471426010131836,2,33
2,37,10.351783752441406,2,33
2,38,10.24142074584961,2,33
2,39,10.221860885620117,2,33
2,40,10.215121269226074,2,33
2,41,10.170845985412598,2,33
2,42,10.156465530395508,2,33
2,43,10.252676963806152,2,33
2,44,10.273820877075195,2,33
2,45,10.216079711914062,2,33
2,46,10.334473609924316,2,33
2,47,10.612319946289062,2,33
2,48,9.930357933044434,2,33
2,49,9.917539596557617,2,33
2,50,9.919774055480957,2,33
2,51,9.963801383972168,2,33
2,52,9.869315147399902,2,33
2,53,9.853206634521484,2,33
2,54,9.861207962036133,2,33
2,55,9.859158515930176,2,33
2,56,9.840999603271484,2,33
3,0,9.652008056640625,2,33
3,1,10.120970726013184,2,33
3,2,10.317670822143555,2,33
3,3,10.706794738769531,2,33
3,4,9.433406829833984,2,33
3,5,10.192293167114258,2,33
3,6,10.48434066772461,2,33
3,7,10.666199684143066,2,33
3,8,10.715493202209473,2,33
3,9,10.724739074707031,2,33
3,10,10.762784004211426,2,33
3,11,10.794129371643066,2,33
3,12,10.849580764770508,2,33
3,13,10.840475082397461,2,33
3,14,10.89892292022705,2,33
3,15,10.90202522277832,2,33
3,16,10.977021217346191,2,33
3,17,11.0329008102417,2,33
3,18,11.030655860900879,2,33
3,19,11.051636695861816,2,33
3,20,11.019647598266602,2,33
3,21,10.962339401245117,2,33
3,22,10.986652374267578,2,33
3,23,10.937047958374023,2,33
3,24,10.947739601135254,2,33
3,25,11.128134727478027,2,33
3,26,10.959062576293945,2,33
3,27,10.864460945129395,2,33
3,28,10.927262306213379,2,33
3,29,10.992894172668457,2,33
3,30,11.010869979858398,2,33
3,31,11.066852569580078,2,33
3,32,11.022977828979492,2,33
3,33,10.926556587219238,2,33
3,34,10.819161415100098,2,33
3,35,10.631392478942871,2,33
3,36,10.502490043640137,2,33
3,37,10.357418060302734,2,33
3,38,10.231037139892578,2,33
3,39,10.158904075622559,2,33
3,40,10.141115188598633,2,33
3,41,10.116742134094238,2,33
3,42,10.155977249145508,2,33
3,43,10.180814743041992,2,33
3,44,10.241047859191895,2,33
3,45,10.144852638244629,2,33
3,46,10.600123405456543,2,33
3,47,10.28604507446289,2,33
3,48,9.909059524536133,2,33
3,49,9.926440238952637,2,33
3,50,9.820100784301758,2,33
3,51,9.940465927124023,2,33
3,52,9.84947395324707,2,33
3,53,9.799783706665039,2,33
3,54,9.849977493286133,2,33
3,55,9.784342765808105,2,33
3,56,9.80927848815918,2,33
4,0,9.263362884521484,2,33
4,1,9.765378952026367,2,33
4,2,10.192416191101074,2,33
4,3,10.447505950927734,2,33
4,4,10.500099182128906,2,33
4,5,8.956294059753418,2,33
4,6,10.261150360107422,2,33
4,7,10.48532485961914,2,33
4,8,10.597526550292969,2,33
4,9,10.615306854248047,2,33
4,10,10.70156192779541,2,33
4,11,10.711288452148438,2,33
4,12,10.687212944030762,2,33
4,13,10.814929962158203,2,33
4,14,10.85662841796875,2,33
4,15,10.846648216247559,2,33
4,16,10.844738960266113,2,33
4,17,10.87173080444336,2,33
4,18,10.924917221069336,2,33
4,19,10.93538761138916,2,33
4,20,10.986934661865234,2,33
4,21,11.040894508361816,2,33
4,22,10.990273475646973,2,33
4,23,10.936137199401855,2,33
4,24,10.899582862854004,2,33
4,25,10.916574478149414,2,33
4,26,11.06961441040039,2,33
4,27,10.923617362976074,2,33
4,28,11.020998001098633,2,33
4,29,11.064006805419922,2,33
4,30,10.989190101623535,2,33
4,31,10.915681838989258,2,33
4,32,11.031057357788086,2,33
4,33,10.973569869995117,2,33
4,34,10.712552070617676,2,33
4,35,10.69987964630127,2,33
4,36,10.515164375305176,2,33
4,37,10.361871719360352,2,33
4,38,10.231294631958008,2,33
4,39,10.12730884552002,2,33
4,40,10.096110343933105,2,33
4,41,10.133763313293457,2,33
4,42,10.067900657653809,2,33
4,43,10.119709968566895,2,33
4,44,10.155441284179688,2,33
4,45,10.415057182312012,2,33
4,46,10.830167770385742,2,33
4,47,10.002936363220215,2,33
4,48,9.900982856750488,2,33
4,49,9.83445930480957,2,33
4,50,9.822586059570312,2,33
4,51,9.86544132232666,2,33
4,52,9.770257949829102,2,33
4,53,9.705842971801758,2,33
4,54,9.750929832458496,2,33
4,55,9.749537467956543,2,33
4,56,9.80078125,2,33
5,0,8.993439674377441,2,33
5,1,9.385156631469727,2,33
5,2,10.15766429901123,2,33
5,3,10.254945755004883,2,33
5,4,10.667901039123535,2,33
5,5,9.770968437194824,2,33
5,6,9.592613220214844,2,33
5,7,10.27295207977295,2,33
5,8,10.507484436035156,2,33
5,9,10.540852546691895,2,33
5,10,10.596147537231445,2,33
5,11,10.693147659301758,2,33
5,12,10.704529762268066,2,33
5,13,10.78153133392334,2,33
5,14,10.785694122314453,2,33
5,15,10.73335075378418,2,33
5,16,10.728898048400879,2,33
5,17,10.767681121826172,2,33
5,18,10.75771713256836,2,33
5,19,10.852401733398438,2,33
5,20,10.91391372680664,2,33
5,21,10.97706413269043,2,33
5,22,10.99979019165039,2,33
5,23,10.935745239257812,2,33
5,24,10.852702140808105,2,33
5,25,10.810683250427246,2,33
5,26,10.870054244995117,2,33
5,27,11.078116416931152,2,33
5,28,10.965140342712402,2,33
5,29,10.946566581726074,2,33
5,30,11.026241302490234,2,33
5,31,11.082001686096191,2,33
5,32,11.282312393188477,2,33
5,33,10.909952163696289,2,33
5,34,10.681686401367188,2,33
5,35,10.649417877197266,2,33
5,36,10.530574798583984,2,33
5,37,10.427205085754395,2,33
5,38,10.2857666015625,2,33
5,39,10.167678833007812,2,33
5,40,10.163052558898926,2,33
5,41,10.061419486999512,2,33
5,42,10.007375717163086,2,33
5,43,10.053601264953613,2,33
5,44,10.164948463439941,2,33
5,45,10.686995506286621,2,33
5,46,10.633626937866211,2,33
5,47,9.954874992370605,2,33
5,48,9.888097763061523,2,33
5,49,9.792485237121582,2,33
5,50,9.825313568115234,2,33
5,51,9.780679702758789,2,33
5,52,9.840510368347168,2,33
5,53,9.607796669006348,2,33
5,54,9.618121147155762,2,33
5,55,9.731179237365723,2,33
5,56,9.675328254699707,2,33
6,0,9.04886245727539,2,33
6,1,8.97095012664795,2,33
6,2,9.923567771911621,2,33
6,3,10.202584266662598,2,33
6,4,10.465548515319824,2,33
6,5,10.830880165100098,2,33
6,6,8.994091033935547,2,33
6,7,10.20577621459961,2,33
6,8,10.373517990112305,2,33
6,9,10.513603210449219,2,33
6,10,10.572336196899414,2,33
6,11,10.669747352600098,2,33
6,12,10.65032958984375,2,33
6,13,10.706815719604492,2,33
6,14,10.709174156188965,2,33
6,15,10.71744155883789,2,33
6,16,10.702655792236328,2,33
6,17,10.696200370788574,2,33
6,18,10.719776153564453,2,33
6,19,10.722716331481934,2,33
6,20,10.81087875366211,2,33
6,21,10.907633781433105,2,33
6,22,10.952013969421387,2,33
6,23,10.880678176879883,2,33
6,24,10.835311889648438,2,33
6,25,10.828965187072754,2,33
6,26,10.944489479064941,2,33
6,27,10.9762544631958,2,33
6,28,10.986659049987793,2,33
6,29,10.932684898376465,2,33
6,30,10.985169410705566,2,33
6,31,11.003562927246094,2,33
6,32,11.143425941467285,2,33
6,33,10.837736129760742,2,33
6,34,10.586089134216309,2,33
6,35,10.552205085754395,2,33
6,36,10.439401626586914,2,33
6,37,10.296541213989258,2,33
6,38,10.376749992370605,2,33
6,39,10.269224166870117,2,33
6,40,10.234784126281738,2,33
6,41,10.032766342163086,2,33
6,42,9.955623626708984,2,33
6,43,10.002812385559082,2,33
6,44,10.817487716674805,2,33
6,45,10.950854301452637,2,33
6,46,10.125177383422852,2,33
6,47,9.865612983703613,2,33
6,48,9.822962760925293,2,33
6,49,9.759564399719238,2,33
6,50,9.674798011779785,2,33
6,51,9.747485160827637,2,33
6,52,9.799310684204102,2,33
6,53,9.686117172241211,2,33
6,54,9.510149002075195,2,33
6,55,9.635388374328613,2,33
6,56,9.617218017578125,2,33
7,0,8.997485160827637,2,33
7,1,9.00678539276123,2,33
7,2,9.335250854492188,2,33
7,3,10.061285018920898,2,33
7,4,10.22135066986084,2,33
7,5,10.58116626739502,2,33
7,6,10.108492851257324,2,33
7,7,9.372193336486816,2,33
7,8,10.26196002960205,2,33
7,9,10.450953483581543,2,33
7,10,10.50560474395752,2,33
7,11,10.512548446655273,2,33
7,12,10.603068351745605,2,33
7,13,10.659916877746582,2,33
7,14,10.670186996459961,2,33
7,15,10.65242862701416,2,33
7,16,10.649626731872559,2,33
7,17,10.650445938110352,2,33
7,18,10.609880447387695,2,33
7,19,10.649229049682617,2,33
7,20,10.734923362731934,2,33
7,21,10.77570915222168,2,33
7,22,10.816484451293945,2,33
7,23,10.873041152954102,2,33
7,24,10.874560356140137,2,33
7,25,10.89986515045166,2,33
7,26,10.850737571716309,2,33
7,27,10.835616111755371,2,33
7,28,10.845414161682129,2,33
7,29,10.99221420288086,2,33
7,30,11.149609565734863,2,33
7,31,11.183425903320312,2,33
7,32,10.861040115356445,2,33
7,33,10.672743797302246,2,33
7,34,10.597902297973633,2,33
7,35,10.609310150146484,2,33
7,36,10.485137939453125,2,33
7,37,10.409228324890137,2,33
7,38,10.294854164123535,2,33
7,39,10.28885555267334,2,33
7,40,10.385640144348145,2,33
7,41,10.059568405151367,2,33
7,42,9.922993659973145,2,33
7,43,10.852765083312988,2,33
7,44,10.53147029876709,2,33
7,45,10.959747314453125,2,33
7,46,9.888379096984863,2,33
7,47,9.837065696716309,2,33
7,48,9.776737213134766,2,33
7,49,9.702995300292969,2,33
7,50,9.662322044372559,2,33
7,51,9.612961769104004,2,33
7,52,9.575505256652832,2,33
7,53,9.661314964294434,2,33
7,54,9.604910850524902,2,33
7,55,9.519707679748535,2,33
7,56,9.590188980102539,2,33
8,0,9.364113807678223,2,33
8,1,9.042198181152344,2,33
8,2,9.230001449584961,2,33
8,3,9.875448226928711,2,33
8,4,10.193988800048828,2,33
8,5,10.30705451965332,2,33
8,6,10.631308555603027,2,33
8,7,9.231412887573242,2,33
8,8,10.04150390625,2,33
8,9,10.37584114074707,2,33
8,10,10.47455883026123,2,33
8,11,10.490880012512207,2,33
8,12,10.55264949798584,2,33
8,13,10.617606163024902,2,33
8,14,10.554204940795898,2,33
8,15,10.562031745910645,2,33
8,16,10.589452743530273,2,33
8,17,10.579646110534668,2,33
8,18,10.582658767700195,2,33
8,19,10.562902450561523,2,33
8,20,10.601318359375,2,33
8,21,10.633662223815918,2,33
8,22,10.71861457824707,2,33
8,23,10.887163162231445,2,33
8,24,10.997982025146484,2,33
8,25,10.842469215393066,2,33
8,26,10.813179016113281,2,33
8,27,10.779444694519043,2,33
8,28,10.747027397155762,2,33
8,29,10.829263687133789,2,33
8,30,10.983844757080078,2,33
8,31,11.011907577514648,2,33
8,32,10.775721549987793,2,33
8,33,10.730775833129883,2,33
8,34,10.80881118774414,2,33
8,35,10.891655921936035,2,33
8,36,10.617176055908203,2,33
8,37,10.369333267211914,2,33
8,38,10.304776191711426,2,33
8,39,10.2448091506958,2,33
8,40,10.278996467590332,2,33
8,41,10.274886131286621,2,33
8,42,10.903244972229004,2,33
8,43,10.603752136230469,2,33
8,44,11.174068450927734,2,33
8,45,10.377240180969238,2,33
8,46,9.851244926452637,2,33
8,47,9.759513854980469,2,33
8,48,9.758737564086914,2,33
8,49,9.714899063110352,2,33
8,50,9.74307632446289,2,33
8,51,9.641514778137207,2,33
8,52,9.555999755859375,2,33
8,53,9.661805152893066,2,33
8,54,9.610614776611328,2,33
8,55,9.547257423400879,2,33
8,56,9.616135597229004,2,33
9,0,9.516936302185059,2,33
9,1,9.219047546386719,2,33
9,2,9.171980857849121,2,33
9,3,9.71466064453125,2,33
9,4,9.84496021270752,2,33
9,5,10.339371681213379,2,33
9,6,10.33777141571045,2,33
9,7,10.38995361328125,2,33
9,8,8.810598373413086,2,33
9,9,10.42022705078125,2,33
9,10,10.446694374084473,2,33
9,11,10.428779602050781,2,33
9,12,10.518182754516602,2,33
9,13,10.578313827514648,2,33
9,14,10.608306884765625,2,33
9,15,10.544476509094238,2,33
9,16,10.56535530090332,2,33
9,17,10.583934783935547,2,33
9,18,10.534135818481445,2,33
9,19,10.5022611618042,2,33
9,20,10.504507064819336,2,33
9,21,10.617222785949707,2,33
9,22,10.728865623474121,2,33
9,23,10.971284866333008,2,33
9,24,10.909799575805664,2,33
9,25,10.848660469055176,2,33
9,26,10.771257400512695,2,33
9,27,10.688774108886719,2,33
9,28,10.745245933532715,2,33
9,29,10.770398139953613,2,33
9,30,10.817192077636719,2,33
9,31,10.982035636901855,2,33
9,32,10.968626976013184,2,33
9,33,10.892862319946289,2,33
9,34,10.728931427001953,2,33
9,35,10.828553199768066,2,33
9,36,10.914671897888184,2,33
9,37,10.568097114562988,2,33
9,38,10.39641284942627,2,33
9,39,10.314574241638184,2,33
9,40,10.344976425170898,2,33
9,41,10.934682846069336,2,33
9,42,10.895110130310059,2,33
9,43,10.841147422790527,2,33
9,44,11.680758476257324,2,33
9,45,9.785634994506836,2,33
9,46,9.823512077331543,2,33
