i,j,head,kper,kstp
5,51,13.107840621630361,4,26
5,52,1e+30,4,26
5,53,1e+30,4,26
5,54,1e+30,4,26
5,55,1e+30,4,26
5,56,1e+30,4,26
6,0,1e+30,4,26
6,1,1e+30,4,26
6,2,1e+30,4,26
6,3,1e+30,4,26
6,4,1e+30,4,26
6,5,1e+30,4,26
6,6,1e+30,4,26
6,7,1e+30,4,26
6,8,1e+30,4,26
6,9,1e+30,4,26
6,10,1e+30,4,26
6,11,1e+30,4,26
6,12,1e+30,4,26
6,13,1e+30,4,26
6,14,1e+30,4,26
6,15,13.075954051653445,4,26
6,16,13.07712212453133,4,26
6,17,13.078291244815402,4,26
6,18,13.079599537426178,4,26
6,19,13.080889711408323,4,26
6,20,13.082195767541156,4,26
6,21,13.083518143210124,4,26
6,22,13.08481380604248,4,26
6,23,13.08608716105724,4,26
6,24,13.087342268032103,4,26
6,25,13.088568764633917,4,26
6,26,13.089760940744323,4,26
6,27,13.090915989211421,4,26
6,28,13.092033348563714,4,26
6,29,13.093115420368434,4,26
6,30,13.094162302573464,4,26
6,31,13.095176035134417,4,26
6,32,13.096158370584156,4,26
6,33,13.097113783955518,4,26
6,34,13.09804906995354,4,26
6,35,13.098955358943321,4,26
6,36,13.099829513411994,4,26
6,37,13.100673381906628,4,26
6,38,13.101481544793893,4,26
6,39,13.102250756546738,4,26
6,40,13.1029792588769,4,26
6,41,13.103668031208848,4,26
6,42,13.104316386839931,4,26
6,43,13.104917118152983,4,26
6,44,13.105460963081955,4,26
6,45,13.105945899159074,4,26
6,46,13.106387997738022,4,26
6,47,13.106788856651217,4,26
6,48,13.107142226344067,4,26
6,49,13.107450805245067,4,26
6,50,13.107716927674858,4,26
6,51,13.107911561517325,4,26
6,52,13.108051395668225,4,26
6,53,1e+30,4,26
6,54,1e+30,4,26
6,55,1e+30,4,26
6,56,1e+30,4,26
7,0,1e+30,4,26
7,1,1e+30,4,26
7,2,1e+30,4,26
7,3,1e+30,4,26
7,4,1e+30,4,26
7,5,1e+30,4,26
7,6,1e+30,4,26
7,7,1e+30,4,26
7,8,1e+30,4,26
7,9,1e+30,4,26
7,10,1e+30,4,26
7,11,1e+30,4,26
7,12,1e+30,4,26
7,13,1e+30,4,26
7,14,13.073346616673113,4,26
7,15,13.074696977822137,4,26
7,16,13.076081466286551,4,26
7,17,13.077417616308725,4,26
7,18,13.07877242595961,4,26
7,19,13.080124787032645,4,26
7,20,13.081474737626143,4,26
7,21,13.082818584528248,4,26
7,22,13.084142322063924,4,26
7,23,13.085440686801322,4,26
7,24,13.086715446604206,4,26
7,25,13.087965431404102,4,26
7,26,13.089186326148896,4,26
7,27,13.090374844428489,4,26
7,28,13.09152902365119,4,26
7,29,13.09264600778546,4,26
7,30,13.093723312487654,4,26
7,31,13.094763000273113,4,26
7,32,13.09577539876333,4,26
7,33,13.096762696073357,4,26
7,34,13.097722228800663,4,26
7,35,13.098649013807076,4,26
7,36,13.099544271021713,4,26
7,37,13.10040977978202,4,26
7,38,13.10124202107301,4,26
7,39,13.102036495633836,4,26
7,40,13.102787430009505,4,26
7,41,13.103497725037169,4,26
7,42,13.104168980534077,4,26
7,43,13.104785755052802,4,26
7,44,13.105347296712933,4,26
7,45,13.105859974983767,4,26
7,46,13.10633133189256,4,26
7,47,13.106761362029987,4,26
7,48,13.107138328316424,4,26
7,49,13.107463442301027,4,26
7,50,13.107735155163047,4,26
7,51,13.107946306861422,4,26
7,52,13.108101196894106,4,26
7,53,13.108205116078416,4,26
7,54,1e+30,4,26
7,55,1e+30,4,26
7,56,1e+30,4,26
8,0,1e+30,4,26
8,1,1e+30,4,26
8,2,1e+30,4,26
8,3,1e+30,4,26
8,4,1e+30,4,26
8,5,1e+30,4,26
8,6,1e+30,4,26
8,7,1e+30,4,26
8,8,1e+30,4,26
8,9,1e+30,4,26
8,10,1e+30,4,26
8,11,1e+30,4,26
8,12,1e+30,4,26
8,13,13.070755757666328,4,26
8,14,13.072096076841536,4,26
8,15,13.073504635831469,4,26
8,16,13.074998142432587,4,26
8,17,13.076436359315332,4,26
8,18,13.077856786901123,4,26
8,19,13.079265712375996,4,26
8,20,13.08066276129366,4,26
8,21,13.082043156505144,4,26
8,22,13.083401209117671,4,26
8,23,13.084730162481687,4,26
8,24,13.086030411279433,4,26
8,25,13.08730708917932,4,26
8,26,13.088558773538105,4,26
8,27,13.089779470712239,4,26
8,28,13.090967206261679,4,26
8,29,13.092119692786154,4,26
8,30,13.093231838762602,4,26
8,31,13.094302988513595,4,26
8,32,13.095344212543194,4,26
8,33,13.096360659757297,4,26
8,34,13.097346580866441,4,26
8,35,13.098295132687149,4,26
8,36,13.09920965289931,4,26
8,37,13.100098190535224,4,26
8,38,13.100955322592093,4,26
8,39,13.101775679443369,4,26
8,40,13.102554559294422,4,26
8,41,13.103289853135477,4,26
8,42,13.103976762162592,4,26
8,43,13.104614636126014,4,26
8,44,13.105197189644642,4,26
8,45,13.105738789652914,4,26
8,46,13.106242791576246,4,26
8,47,13.106698206405262,4,26
8,48,13.107097443812197,4,26
8,49,13.107439879291466,4,26
8,50,13.107723659458939,4,26
8,51,13.107946701247219,4,26
8,52,13.108110698293336,4,26
8,53,13.10821772296385,4,26
8,54,13.108272434449477,4,26
8,55,1e+30,4,26
8,56,1e+30,4,26
9,0,1e+30,4,26
9,1,1e+30,4,26
9,2,1e+30,4,26
9,3,1e+30,4,26
9,4,1e+30,4,26
9,5,1e+30,4,26
9,6,1e+30,4,26
9,7,1e+30,4,26
9,8,1e+30,4,26
9,9,1e+30,4,26
9,10,1e+30,4,26
9,11,1e+30,4,26
9,12,13.068219252774325,4,26
9,13,13.069520326704971,4,26
9,14,13.070881492538593,4,26
9,15,13.0723260813842,4,26
9,16,13.073878621534025,4,26
9,17,13.075383478883055,4,26
9,18,13.076863522688738,4,26
9,19,13.078325932382407,4,26
9,20,13.079770827442355,4,26
9,21,13.081194065996067,4,26
9,22,13.082590007247175,4,26
9,23,13.083953709445948,4,26
9,24,13.085286529762554,4,26
9,25,13.086594595131466,4,26
9,26,13.087877455220434,4,26
9,27,13.08913099211019,4,26
9,28,13.090351314389252,4,26
9,29,13.091536293965733,4,26
9,30,13.092685272612185,4,26
9,31,13.093792633334797,4,26
9,32,13.094863405148523,4,26
9,33,13.095905705032456,4,26
9,34,13.096919777267605,4,26
9,35,13.097898609750047,4,26
9,36,13.098835072649944,4,26
9,37,13.099741498883533,4,26
9,38,13.100622273733896,4,26
9,39,13.10146947260447,4,26
9,40,13.102276601595372,4,26
9,41,13.103035801016068,4,26
9,42,13.103747694710329,4,26
9,43,13.104408917682528,4,26
9,44,13.105014449457617,4,26
9,45,13.105585465677395,4,26
9,46,13.106122823088281,4,26
9,47,13.106602175125772,4,26
9,48,13.107023379993024,4,26
9,49,13.107384498762391,4,26
9,50,13.107682791138489,4,26
9,51,13.107916296046938,4,26
9,52,13.10808565291221,4,26
9,53,13.108191403753478,4,26
9,54,13.108236052753037,4,26
9,55,1e+30,4,26
9,56,1e+30,4,26
10,0,1e+30,4,26
10,1,1e+30,4,26
10,2,1e+30,4,26
10,3,1e+30,4,26
10,4,1e+30,4,26
10,5,1e+30,4,26
10,6,1e+30,4,26
10,7,1e+30,4,26
10,8,1e+30,4,26
10,9,1e+30,4,26
10,10,1e+30,4,26
10,11,13.065774986541898,4,26
10,12,13.067019654322738,4,26
10,13,13.068322597752381,4,26
10,14,13.069691815407856,4,26
10,15,13.071146850596438,4,26
10,16,13.072717497081948,4,26
10,17,13.07427013107846,4,26
10,18,13.075801806282872,4,26
10,19,13.077314328372413,4,26
10,20,13.078805280143106,4,26
10,21,13.080273841267525,4,26
10,22,13.081711303013883,4,26
10,23,13.083113241063582,4,26
10,24,13.08448366032783,4,26
10,25,13.0858267588364,4,26
10,26,13.08714343971906,4,26
10,27,13.088430020499658,4,26
10,28,13.089681845795138,4,26
10,29,13.090899065657117,4,26
10,30,13.092081323892225,4,26
10,31,13.09322528509496,4,26
10,32,13.094330986184993,4,26
10,33,13.095403891038796,4,26
10,34,13.096445028781716,4,26
10,35,13.097453019186926,4,26
10,36,13.098418631190896,4,26
10,37,13.099345128945053,4,26
10,38,13.100245470544708,4,26
10,39,13.10111885800978,4,26
10,40,13.101949988734443,4,26
10,41,13.102738393643813,4,26
10,42,13.10348411172993,4,26
10,43,13.10416790199053,4,26
10,44,13.104802426359626,4,26
10,45,13.10540663298312,4,26
10,46,13.105969508555704,4,26
10,47,13.106473946948514,4,26
10,48,13.106918902867832,4,26
10,49,13.107301230925678,4,26
10,50,13.107615719647411,4,26
10,51,13.107859552317525,4,26
10,52,13.108033208625244,4,26
10,53,13.108134832317509,4,26
10,54,13.108152787328711,4,26
10,55,13.108060472284867,4,26
10,56,1e+30,4,26
11,0,1e+30,4,26
11,1,1e+30,4,26
11,2,1e+30,4,26
11,3,1e+30,4,26
11,4,1e+30,4,26
11,5,1e+30,4,26
11,6,1e+30,4,26
11,7,1e+30,4,26
11,8,1e+30,4,26
11,9,1e+30,4,26
11,10,13.063450839695532,4,26
11,11,13.064631926085895,4,26
11,12,13.065863548074667,4,26
11,13,13.067156764490358,4,26
11,14,13.068516761399568,4,26
11,15,13.069957325855276,4,26
11,16,13.071486506779074,4,26
11,17,13.073093324375717,4,26
11,18,13.07467812747887,4,26
11,19,13.076239151839868,4,26
11,20,13.077774260525855,4,26
11,21,13.079284749686936,4,26
11,22,13.080767866604,4,26
11,23,13.082211678521675,4,26
11,24,13.083619050588938,4,26
11,25,13.085001365758542,4,26
11,26,13.086354853997092,4,26
11,27,13.087675804834745,4,26
11,28,13.088961038318418,4,26
11,29,13.090211149988939,4,26
11,30,13.091425704150753,4,26
11,31,13.092599119372228,4,26
11,32,13.093737514998887,4,26
11,33,13.094848011390793,4,26
11,34,13.095921682899583,4,26
11,35,13.096957716324898,4,26
11,36,13.097954021635092,4,26
11,37,13.09890743753941,4,26
11,38,13.099826930635789,4,26
11,39,13.1007190916195,4,26
11,40,13.101574808977396,4,26
11,41,13.102399358220445,4,26
11,42,13.10318312733741,4,26
11,43,13.103894115178143,4,26
11,44,13.104562010108062,4,26
11,45,13.1052021483862,4,26
11,46,13.105790854208152,4,26
11,47,13.106319401859713,4,26
11,48,13.106786926208594,4,26
11,49,13.107190265879417,4,26
11,50,13.107523550307974,4,26
11,51,13.1077805172884,4,26
11,52,13.107961234813773,4,26
11,53,13.10806943650104,4,26
11,54,13.108083439405604,4,26
11,55,13.108164014449743,4,26
11,56,1e+30,4,26
12,0,1e+30,4,26
12,1,1e+30,4,26
12,2,1e+30,4,26
12,3,1e+30,4,26
12,4,1e+30,4,26
12,5,1e+30,4,26
12,6,1e+30,4,26
12,7,1e+30,4,26
12,8,1e+30,4,26
12,9,13.061217798004137,4,26
12,10,13.062358365766157,4,26
12,11,13.063523228441595,4,26
12,12,13.064740980265903,4,26
12,13,13.066022468639773,4,26
12,14,13.067366787735912,4,26
12,15,13.068781018633052,4,26
12,16,13.070276874049465,4,26
12,17,13.071847800229628,4,26
12,18,13.073490410477747,4,26
12,19,13.075103857443255,4,26
12,20,13.076685376046843,4,26
12,21,13.078238675088793,4,26
12,22,13.079762669738125,4,26
12,23,13.08124988997836,4,26
12,24,13.08269743396693,4,26
12,25,13.084116420812006,4,26
12,26,13.085509496362945,4,26
12,27,13.086867936258065,4,26
12,28,13.08818937388097,4,26
12,29,13.089471948544814,4,26
12,30,13.090718101596941,4,26
12,31,13.09192527166637,4,26
12,32,13.093089478528153,4,26
12,33,13.094232241680832,4,26
12,34,13.09534715888344,4,26
12,35,13.096418633219434,4,26
12,36,13.097445257064834,4,26
12,37,13.098424225341468,4,26
12,38,13.099364399960482,4,26
12,39,13.100268335368517,4,26
12,40,13.101156575083094,4,26
12,41,13.102021226464933,4,26
12,42,13.102837392083874,4,26
12,43,13.10358680354303,4,26
12,44,13.104292677524716,4,26
12,45,13.10496526083001,4,26
12,46,13.105583215748448,4,26
12,47,13.106139353759458,4,26
12,48,13.106631873044678,4,26
12,49,13.107059895078638,4,26
12,50,13.107413796890812,4,26
12,51,13.107684707481964,4,26
12,52,13.107871056654854,4,26
12,53,13.108004944331505,4,26
12,54,13.10816528391162,4,26
12,55,13.108250027265521,4,26
12,56,1e+30,4,26
13,0,1e+30,4,26
13,1,1e+30,4,26
13,2,1e+30,4,26
13,3,1e+30,4,26
13,4,1e+30,4,26
13,5,1e+30,4,26
13,6,1e+30,4,26
13,7,1e+30,4,26
13,8,13.059100246817357,4,26
13,9,13.060149246817057,4,26
13,10,13.061284649196367,4,26
13,11,13.062444525781036,4,26
13,12,13.063648000186785,4,26
13,13,13.064915073026233,4,26
13,14,13.06624961141762,4,26
13,15,13.06763811504932,4,26
13,16,13.06909523658016,4,26
13,17,13.07062869198586,4,26
13,18,13.072232770277576,4,26
13,19,13.073903671537625,4,26
13,20,13.075540308437654,4,26
13,21,13.077139363166063,4,26
13,22,13.07870288428224,4,26
13,23,13.080230339888018,4,26
13,24,13.081720349418111,4,26
13,25,13.083176787625282,4,26
13,26,13.084607200140974,4,26
13,27,13.086006331774534,4,26
13,28,13.087364845173452,4,26
13,29,13.088680498719404,4,26
13,30,13.089958024292628,4,26
13,31,13.091203612835999,4,26
13,32,13.092399618977533,4,26
13,33,13.093564709548819,4,26
13,34,13.094717820142801,4,26
13,35,13.095832576744112,4,26
13,36,13.09689219916214,4,26
13,37,13.097896354113269,4,26
13,38,13.098855279302827,4,26
13,39,13.099779850169492,4,26
13,40,13.100699159229498,4,26
13,41,13.101604889326746,4,26
13,42,13.102452220614461,4,26
13,43,13.10324562053118,4,26
13,44,13.103993753620069,4,26
13,45,13.104694512456044,4,26
13,46,13.105343396200556,4,26
13,47,13.105934182571636,4,26
13,48,13.106457884258957,4,26
13,49,13.10691178077632,4,26
13,50,13.107290041798436,4,26
13,51,13.107573276658508,4,26
13,52,13.107731173715758,4,26
13,53,13.108042246008457,4,26
13,54,13.108237488388246,4,26
13,55,13.108331826301802,4,26
13,56,1e+30,4,26
14,0,1e+30,4,26
14,1,1e+30,4,26
14,2,1e+30,4,26
14,3,1e+30,4,26
14,4,1e+30,4,26
14,5,1e+30,4,26
14,6,1e+30,4,26
14,7,13.057322749809277,4,26
14,8,13.058209853673112,4,26
14,9,13.059162298923324,4,26
14,10,13.060215589455366,4,26
14,11,13.06135321237481,4,26
14,12,13.062553024515548,4,26
14,13,13.063806756773273,4,26
14,14,13.065129528654959,4,26
14,15,13.066520186815278,4,26
14,16,13.067948159793612,4,26
14,17,13.069438310784237,4,26
14,18,13.071004898440023,4,26
14,19,13.07263634322508,4,26
14,20,13.074328783967706,4,26
14,21,13.075982093618126,4,26
14,22,13.077594038076883,4,26
14,23,13.079161661266918,4,26
14,24,13.080689883430416,4,26
14,25,13.082184184868648,4,26
14,26,13.08365275996887,4,26
14,27,13.085090196986897,4,26
14,28,13.086486661605758,4,26
14,29,13.087834259939656,4,26
14,30,13.089138099917047,4,26
14,31,13.090414027868146,4,26
14,32,13.09165527439218,4,26
14,33,13.092855667614847,4,26
14,34,13.094035516945382,4,26
14,35,13.09519007532424,4,26
14,36,13.096294085637918,4,26
14,37,13.097326841568762,4,26
14,38,13.098304775451927,4,26
14,39,13.099255362741706,4,26
14,40,13.100204989000636,4,26
14,41,13.101150614256692,4,26
14,42,13.102038918505235,4,26
14,43,13.102875202292154,4,26
14,44,13.103662634226678,4,26
14,45,13.104388687381082,4,26
14,46,13.105080117266489,4,26
14,47,13.105709294168035,4,26
14,48,13.106259692411644,4,26
14,49,13.106736298044192,4,26
14,50,13.10715767514949,4,26
14,51,13.107507935725698,4,26
14,52,13.10775360752825,4,26
14,53,13.108090689845135,4,26
14,54,13.108300414908497,4,26
14,55,13.108402726166945,4,26
14,56,1e+30,4,26
15,0,1e+30,4,26
15,1,1e+30,4,26
15,2,1e+30,4,26
15,3,1e+30,4,26
15,4,1e+30,4,26
15,5,1e+30,4,26
15,6,13.05577517131011,4,26
15,7,13.056540563146081,4,26
15,8,13.057372868277808,4,26
15,9,13.058276008778606,4,26
15,10,13.059250502524206,4,26
15,11,13.06030649724704,4,26
15,12,13.061449023315523,4,26
15,13,13.06267748768218,4,26
15,14,13.063976418852333,4,26
15,15,13.065358907936478,4,26
15,16,13.066800037030337,4,26
15,17,13.06827788603914,4,26
15,18,13.069811597439001,4,26
15,19,13.071402231378517,4,26
15,20,13.073051292648897,4,26
15,21,13.074761068983218,4,26
15,22,13.076425695603591,4,26
15,23,13.078042827919896,4,26
15,24,13.079612679313447,4,26
15,25,13.081143365767309,4,26
15,26,13.082650836252578,4,26
15,27,13.084125071126804,4,26
15,28,13.08555339332883,4,26
15,29,13.086935987354153,4,26
15,30,13.088267314630219,4,26
15,31,13.089568870022022,4,26
15,32,13.090847448105906,4,26
15,33,13.092085330310285,4,26
15,34,13.093290446864385,4,26
15,35,13.094474700262754,4,26
15,36,13.095630502365978,4,26
15,37,13.09671274253599,4,26
15,38,13.097721069954524,4,26
15,39,13.09870836658129,4,26
15,40,13.099694792595821,4,26
15,41,13.100669327957934,4,26
15,42,13.101605766243232,4,26
15,43,13.102493166031751,4,26
15,44,13.103319591615906,4,26
15,45,13.10403894172695,4,26
15,46,13.104786556075242,4,26
15,47,13.105464876792997,4,26
15,48,13.1060310006931,4,26
15,49,13.106539965532772,4,26
15,50,13.107025450591093,4,26
15,51,13.107435693655791,4,26
15,52,13.107846935164478,4,26
15,53,13.108166764832024,4,26
15,54,13.108377830181283,4,26
15,55,13.108482524321259,4,26
15,56,1e+30,4,26
16,0,1e+30,4,26
16,1,1e+30,4,26
16,2,1e+30,4,26
16,3,1e+30,4,26
16,4,1e+30,4,26
16,5,13.054520648933334,4,26
16,6,13.055115557117793,4,26
16,7,13.055801765341213,4,26
16,8,13.056576241177957,4,26
16,9,13.057433776050647,4,26
16,10,13.058365734027062,4,26
16,11,13.059374457489614,4,26
16,12,13.060461684061607,4,26
16,13,13.061630369798076,4,26
16,14,13.062876592888983,4,26
16,15,13.06419340403762,4,26
16,16,13.065595720444085,4,26
16,17,13.06707846439443,4,26
16,18,13.068630805203966,4,26
16,19,13.07021011767798,4,26
16,20,13.071813823615482,4,26
16,21,13.073478959028542,4,26
16,22,13.07519769307941,4,26
16,23,13.076867285534357,4,26
16,24,13.078487190294211,4,26
16,25,13.080060165498049,4,26
16,26,13.081601067844147,4,26
16,27,13.08311340822268,4,26
16,28,13.084576484712935,4,26
16,29,13.085993376275349,4,26
16,30,13.087356897856342,4,26
16,31,13.088675986296867,4,26
16,32,13.089979763354371,4,26
16,33,13.091257223924492,4,26
16,34,13.092491500929576,4,26
16,35,13.093695671300056,4,26
16,36,13.094882332155635,4,26
16,37,13.096016129092723,4,26
16,38,13.097072897756497,4,26
16,39,13.098103436478608,4,26
16,40,13.099140166610235,4,26
16,41,13.100170682772957,4,26
16,42,13.101179424489647,4,26
16,43,13.102131470891258,4,26
16,44,13.103000692315057,4,26
16,45,13.103804344525814,4,26
16,46,13.104675224329352,4,26
16,47,13.105448057332685,4,26
16,48,13.106109901463318,4,26
16,49,13.106667297512184,4,26
16,50,13.107140427728572,4,26
16,51,13.107508494484,4,26
16,52,13.107946465739518,4,26
16,53,13.108261910613455,4,26
16,54,13.108469103397569,4,26
16,55,13.108572494736146,4,26
16,56,1e+30,4,26
17,0,1e+30,4,26
17,1,1e+30,4,26
17,2,1e+30,4,26
17,3,1e+30,4,26
17,4,1e+30,4,26
17,5,13.054022571347264,4,26
17,6,13.05446140388478,4,26
17,7,13.05507869198545,4,26
17,8,13.055806238117013,4,26
17,9,13.056624473564776,4,26
17,10,13.057521156271886,4,26
17,11,13.058494285844679,4,26
17,12,13.059547812124642,4,26
17,13,13.060676690270826,4,26
17,14,13.061883120039692,4,26
17,15,13.063157828874042,4,26
17,16,13.064493077522696,4,26
17,17,13.065893542870166,4,26
17,18,13.067394860217973,4,26
17,19,13.068990364117408,4,26
17,20,13.07061828543713,4,26
17,21,13.072242892446853,4,26
17,22,13.073916602843525,4,26
17,23,13.075639104174073,4,26
17,24,13.077310479096788,4,26
17,25,13.07893147450818,4,26
17,26,13.080509635933007,4,26
17,27,13.082052679366168,4,26
17,28,13.083552041112437,4,26
17,29,13.085003092841987,4,26
17,30,13.08640490285248,4,26
17,31,13.087753094432031,4,26
17,32,13.089070191284497,4,26
17,33,13.09036830158672,4,26
17,34,13.091632436053795,4,26
17,35,13.092859152118951,4,26
17,36,13.094064694611674,4,26
17,37,13.095237904940594,4,26
17,38,13.0963404360257,4,26
17,39,13.097422075309236,4,26
17,40,13.098517200153243,4,26
17,41,13.099620511391523,4,26
17,42,13.100703617449964,4,26
17,43,13.101742336575331,4,26
17,44,13.102658746104373,4,26
17,45,13.103682525771868,4,26
17,46,13.104621310670025,4,26
17,47,13.105445573535,4,26
17,48,13.106156013707619,4,26
17,49,13.106758804029166,4,26
17,50,13.107267691354858,4,26
17,51,13.10769439302814,4,26
17,52,13.108077286985065,4,26
17,53,13.108372262953887,4,26
17,54,13.108570224787647,4,26
17,55,13.108669870871363,4,26
17,56,1e+30,4,26
18,0,1e+30,4,26
18,1,1e+30,4,26
18,2,1e+30,4,26
18,3,1e+30,4,26
18,4,13.052598033071398,4,26
18,5,13.053188301357224,4,26
18,6,13.053725169029633,4,26
18,7,13.054339736907712,4,26
18,8,13.055045015213217,4,26
18,9,13.05583626952238,4,26
18,10,13.056705206480299,4,26
18,11,13.057650035079948,4,26
18,12,13.058675276045308,4,26
18,13,13.0597719015625,4,26
18,14,13.060940670249188,4,26
18,15,13.062184700445789,4,26
18,16,13.063488620163133,4,26
18,17,13.064847164981424,4,26
18,18,13.066270493721417,4,26
18,19,13.067771374983069,4,26
18,20,13.069381162156201,4,26
18,21,13.07104256595418,4,26
18,22,13.072681008363096,4,26
18,23,13.074360541764262,4,26
18,24,13.076085201136678,4,26
18,25,13.077755020034692,4,26
18,26,13.079374151827823,4,26
18,27,13.080950589899345,4,26
18,28,13.082479813883614,4,26
18,29,13.08396217788118,4,26
18,30,13.085396138144503,4,26
18,31,13.086775960021567,4,26
18,32,13.088118722047417,4,26
18,33,13.089432235460558,4,26
18,34,13.090713601778496,4,26
18,35,13.09195985908767,4,26
18,36,13.093181778343927,4,26
18,37,13.094382445362092,4,26
18,38,13.09552653951963,4,26
18,39,13.096658837433647,4,26
18,40,13.097814186553247,4,26
18,41,13.099036538296888,4,26
18,42,13.100252317633526,4,26
18,43,13.101407260243,4,26
18,44,13.102473802164647,4,26
18,45,13.103504129331991,4,26
18,46,13.10455929892489,4,26
18,47,13.105456833857783,4,26
18,48,13.106215025450421,4,26
18,49,13.106852494364096,4,26
18,50,13.107388460714635,4,26
18,51,13.107835784446948,4,26
18,52,13.108205105659284,4,26
18,53,13.10848658859422,4,26
18,54,13.108675375116723,4,26
18,55,13.108770392572433,4,26
18,56,1e+30,4,26
19,0,1e+30,4,26
19,1,1e+30,4,26
19,2,1e+30,4,26
19,3,1e+30,4,26
19,4,13.052105627589674,4,26
19,5,13.052501250777247,4,26
19,6,13.053014460666905,4,26
19,7,13.05361310662605,4,26
19,8,13.054298489475842,4,26
19,9,13.05506805412005,4,26
19,10,13.055914487022525,4,26
19,11,13.056835248398736,4,26
19,12,13.057834414199395,4,26
19,13,13.058904436205367,4,26
19,14,13.060041346806742,4,26
19,15,13.061255484692632,4,26
19,16,13.062534771303712,4,26
19,17,13.063860924431433,4,26
19,18,13.065244036051366,4,26
19,19,13.066691176593986,4,26
19,20,13.068198283312531,4,26
19,21,13.069820032201806,4,26
19,22,13.07148513785988,4,26
19,23,13.073131910486715,4,26
19,24,13.074815232384337,4,26
19,25,13.07653494324663,4,26
19,26,13.078196157447206,4,26
19,27,13.079807293176444,4,26
19,28,13.08136778802068,4,26
19,29,13.08287707415721,4,26
19,30,13.084338573755906,4,26
19,31,13.085745155637346,4,26
19,32,13.087109968116772,4,26
19,33,13.088438238290344,4,26
19,34,13.089729582288362,4,26
19,35,13.090986990306618,4,26
19,36,13.092220646989093,4,26
19,37,13.093437209689624,4,26
19,38,13.09461171661865,4,26
19,39,13.095800056341211,4,26
19,40,13.097040725356386,4,26
19,41,13.098421263443262,4,26
19,42,13.09974682726407,4,26
19,43,13.101035449555372,4,26
19,44,13.102253834117604,4,26
19,45,13.103480699896801,4,26
19,46,13.104570877445807,4,26
19,47,13.105513571960467,4,26
19,48,13.106302120535561,4,26
19,49,13.106961027173242,4,26
19,50,13.107512117199564,4,26
19,51,13.107964171412783,4,26
19,52,13.108325009959028,4,26
19,53,13.10859601552825,4,26
19,54,13.108776897509777,4,26
19,55,13.108867704483503,4,26
19,56,1e+30,4,26
20,0,1e+30,4,26
20,1,1e+30,4,26
20,2,1e+30,4,26
20,3,13.050798272275095,4,26
20,4,13.05132346836293,4,26
20,5,13.051788411605203,4,26
20,6,13.052310105141272,4,26
20,7,13.052903352324453,4,26
20,8,13.053573272124154,4,26
20,9,13.054324273355277,4,26
20,10,13.055151304709005,4,26
20,11,13.056051039055198,4,26
20,12,13.057026145139261,4,26
20,13,13.058072334422905,4,26
20,14,13.05918206380071,4,26
20,15,13.060365555339288,4,26
20,16,13.061620844065212,4,26
20,17,13.062927112212243,4,26
20,18,13.064276975915046,4,26
20,19,13.065680214191094,4,26
20,20,13.067141992409649,4,26
20,21,13.068667516641593,4,26
20,22,13.070288961982417,4,26
20,23,13.071951786946716,4,26
20,24,13.073600955331914,4,26
20,25,13.075279543683884,4,26
20,26,13.07698483845855,4,26
20,27,13.078626956940528,4,26
20,28,13.080212828797166,4,26
20,29,13.081751772401619,4,26
20,30,13.083242290476402,4,26
20,31,13.084672649318051,4,26
20,32,13.086051296124298,4,26
20,33,13.087389681611024,4,26
20,34,13.088682755777562,4,26
20,35,13.089939650074392,4,26
20,36,13.091174374238099,4,26
20,37,13.092384336794746,4,26
20,38,13.093557162182105,4,26
20,39,13.094793086825751,4,26
20,40,13.096159428439053,4,26
20,41,13.097812037655517,4,26
20,42,13.0993874436454,4,26
20,43,13.100880745158634,4,26
20,44,13.102232486150966,4,26
20,45,13.10349246774815,4,26
20,46,13.104631550827348,4,26
20,47,13.105640204129031,4,26
20,48,13.106432474572077,4,26
20,49,13.10708613052487,4,26
20,50,13.107637010465572,4,26
20,51,13.108083762372766,4,26
20,52,13.108435995352167,4,26
20,53,13.10869835679601,4,26
20,54,13.108872178620452,4,26
20,55,13.108958896629526,4,26
20,56,1e+30,4,26
21,0,1e+30,4,26
21,1,1e+30,4,26
21,2,1e+30,4,26
21,3,13.05036489674013,4,26
21,4,13.050686525591185,4,26
21,5,13.051116722326514,4,26
21,6,13.051625783003368,4,26
21,7,13.052211114093828,4,26
21,8,13.052871023877785,4,26
21,9,13.05360764996415,4,26
21,10,13.054418877022034,4,26
21,11,13.055301705712576,4,26
21,12,13.05625568008084,4,26
21,13,13.057278151897998,4,26
21,14,13.058364339164045,4,26
21,15,13.059520253289872,4,26
21,16,13.060747548734794,4,26
21,17,13.062034033032663,4,26
21,18,13.063362921179941,4,26
21,19,13.064731704176593,4,26
21,20,13.066150369365833,4,26
21,21,13.067628014729396,4,26
21,22,13.069153022881762,4,26
21,23,13.07076459018776,4,26
21,24,13.072426347566223,4,26
21,25,13.074081163593505,4,26
21,26,13.075740789033885,4,26
21,27,13.077416749406476,4,26
21,28,13.079019945712398,4,26
21,29,13.080586514186407,4,26
21,30,13.08210529256625,4,26
21,31,13.083563637685273,4,26
21,32,13.084958219568893,4,26
21,33,13.086298006193205,4,26
21,34,13.087583861847637,4,26
21,35,13.08882525324752,4,26
21,36,13.09002128189138,4,26
21,37,13.091178145143154,4,26
21,38,13.092299445131838,4,26
21,39,13.093478357958132,4,26
21,40,13.094932974741766,4,26
21,41,13.097230662312018,4,26
