Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
75,76.0,4,23,76.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548289102,9.390918917070527,-5.7,-1.3232550000000005,-0.683532096655556,0.1034599033444436,-4.203618644944658,-0.1190430137260829,0,0,0,0,0,-5689.873561199999,-21.293723756892707,-0.2225029170705266,-65939.13679865454,0.0,-71629.01035985454
76,77.0,4,24,77.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548266056,9.3909189171033,-5.7,-1.3232550000000005,-0.6835320969443899,0.1034599030556098,-4.203618645210446,-0.1190430140476888,0,0,0,0,0,-5689.873561199999,-21.29372375751091,-0.2225029171032986,-65939.13679865454,0.0,-71629.01035985454
77,78.0,4,25,78.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454824327,9.390918917135696,-5.7,-1.3232550000000005,-0.6835320972298362,0.1034599027701634,-4.203618645473107,-0.1190430143655305,0,0,0,0,0,-5689.873561199999,-21.293723758121807,-0.222502917135694,-65939.13679865454,0.0,-71629.01035985454
78,79.0,4,26,79.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548220746,9.390918917167715,-5.7,-1.3232550000000005,-0.6835320975119341,0.1034599024880655,-4.20361864573268,-0.1190430146796508,0,0,0,0,0,-5689.873561199999,-21.29372375872547,-0.2225029171677164,-65939.13679865454,0.0,-71629.01035985454
79,80.0,4,27,80.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548198478,9.390918917199372,-5.7,-1.3232550000000005,-0.6835320977907244,0.1034599022092752,-4.203618645989202,-0.1190430149900976,0,0,0,0,0,-5689.873561199999,-21.293723759321985,-0.2225029171993728,-65939.13679865454,0.0,-71629.01035985454
80,81.0,4,28,81.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548176464,9.390918917230668,-5.7,-1.3232550000000005,-0.6835320980662463,0.1034599019337534,-4.203618646242711,-0.1190430152969135,0,0,0,0,0,-5689.873561199999,-21.293723759911416,-0.2225029172306669,-65939.13679865454,0.0,-71629.01035985454
81,82.0,4,29,82.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548154709,9.3909189172616,-5.7,-1.3232550000000005,-0.6835320983385369,0.1034599016614628,-4.203618646493244,-0.1190430156001376,0,0,0,0,0,-5689.873561199999,-21.29372376049384,-0.2225029172616004,-65939.13679865454,0.0,-71629.01035985454
82,83.0,4,30,83.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548133192,9.39091891729218,-5.7,-1.3232550000000005,-0.6835320986076319,0.1034599013923678,-4.203618646740823,-0.1190430158998125,0,0,0,0,0,-5689.873561199999,-21.293723761069355,-0.2225029172921804,-65939.13679865454,0.0,-71629.01035985454
83,84.0,4,31,84.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454811192,9.39091891732241,-5.7,-1.3232550000000005,-0.683532098873572,0.1034599011264276,-4.203618646985492,-0.119043016195981,0,0,0,0,0,-5689.873561199999,-21.293723761638013,-0.2225029173224086,-65939.13679865454,0.0,-71629.01035985454
84,85.0,4,32,85.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548090891,9.39091891735229,-5.7,-1.3232550000000005,-0.6835320991363947,0.103459900863605,-4.203618647227286,-0.1190430164886837,0,0,0,0,0,-5689.873561199999,-21.293723762199903,-0.2225029173522887,-65939.13679865454,0.0,-71629.01035985454
85,86.0,4,33,86.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548070106,9.390918917381828,-5.7,-1.3232550000000005,-0.6835320993961336,0.1034599006038661,-4.203618647466239,-0.1190430167779617,0,0,0,0,0,-5689.873561199999,-21.29372376275509,-0.2225029173818278,-65939.13679865454,0.0,-71629.01035985454
86,87.0,4,34,87.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548049555,9.390918917411026,-5.7,-1.3232550000000005,-0.6835320996528278,0.1034599003471719,-4.203618647702383,-0.1190430170638539,0,0,0,0,0,-5689.873561199999,-21.29372376330364,-0.2225029174110258,-65939.13679865454,0.0,-71629.01035985454
87,88.0,4,35,88.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548029245,9.39091891743989,-5.7,-1.3232550000000005,-0.6835320999065129,0.1034599000934868,-4.203618647935755,-0.1190430173464029,0,0,0,0,0,-5689.873561199999,-21.293723763845648,-0.2225029174398898,-65939.13679865454,0.0,-71629.01035985454
88,89.0,4,36,89.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548009165,9.390918917468422,-5.7,-1.3232550000000005,-0.6835321001572243,0.1034598998427753,-4.203618648166387,-0.1190430176256462,0,0,0,0,0,-5689.873561199999,-21.29372376438117,-0.2225029174684216,-65939.13679865454,0.0,-71629.01035985454
89,90.0,4,37,90.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454798931,9.390918917496627,-5.7,-1.3232550000000005,-0.6835321004049959,0.1034598995950037,-4.203618648394306,-0.1190430179016228,0,0,0,0,0,-5689.873561199999,-21.29372376491029,-0.2225029174966266,-65939.13679865454,0.0,-71629.01035985454
90,91.0,4,38,91.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547969683,9.390918917524507,-5.7,-1.3232550000000005,-0.6835321006498631,0.1034598993501365,-4.203618648619548,-0.1190430181743718,0,0,0,0,0,-5689.873561199999,-21.29372376543305,-0.2225029175245083,-65939.13679865454,0.0,-71629.01035985454
91,92.0,4,39,92.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547950284,9.390918917552067,-5.7,-1.3232550000000005,-0.683532100891858,0.1034598991081416,-4.203618648842143,-0.1190430184439268,0,0,0,0,0,-5689.873561199999,-21.29372376594956,-0.2225029175520685,-65939.13679865454,0.0,-71629.01035985454
92,93.0,4,40,93.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547931104,9.390918917579317,-5.7,-1.3232550000000005,-0.683532101131016,0.1034598988689836,-4.20361864906212,-0.1190430187103306,0,0,0,0,0,-5689.873561199999,-21.293723766459845,-0.2225029175793142,-65939.13679865454,0.0,-71629.01035985454
93,94.0,4,41,94.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547912144,9.390918917606246,-5.7,-1.3232550000000005,-0.6835321013673692,0.1034598986326305,-4.2036186492795125,-0.1190430189736151,0,0,0,0,0,-5689.873561199999,-21.293723766964,-0.2225029176062456,-65939.13679865454,0.0,-71629.01035985454
94,95.0,4,42,95.0,7.8,13.5,9.955408,9.168416,9.123255,13.4754945478934,9.390918917632868,-5.7,-1.3232550000000005,-0.683532101600953,0.1034598983990466,-4.203618649494352,-0.1190430192338212,0,0,0,0,0,-5689.873561199999,-21.29372376746207,-0.2225029176328679,-65939.13679865454,0.0,-71629.01035985454
95,96.0,4,43,96.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454787487,9.390918917659183,-5.7,-1.3232550000000005,-0.6835321018317977,0.103459898168202,-4.203618649706668,-0.1190430194909826,0,0,0,0,0,-5689.873561199999,-21.29372376795414,-0.2225029176591846,-65939.13679865454,0.0,-71629.01035985454
96,97.0,4,44,97.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547856554,9.3909189176852,-5.7,-1.3232550000000005,-0.683532102059937,0.1034598979400627,-4.203618649916491,-0.1190430197451366,0,0,0,0,0,-5689.873561199999,-21.293723768440287,-0.2225029176851993,-65939.13679865454,0.0,-71629.01035985454
97,98.0,4,45,98.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547838442,9.390918917710916,-5.7,-1.3232550000000005,-0.6835321022854028,0.1034598977145968,-4.203618650123845,-0.1190430199963188,0,0,0,0,0,-5689.873561199999,-21.29372376892056,-0.2225029177109156,-65939.13679865454,0.0,-71629.01035985454
98,99.0,4,46,99.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547820542,9.390918917736338,-5.7,-1.3232550000000005,-0.6835321025082219,0.1034598974917777,-4.203618650328764,-0.1190430202445593,0,0,0,0,0,-5689.873561199999,-21.293723769395008,-0.2225029177363371,-65939.13679865454,0.0,-71629.01035985454
99,100.0,4,47,100.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547802844,9.390918917761468,-5.7,-1.3232550000000005,-0.6835321027284316,0.1034598972715681,-4.203618650531276,-0.1190430204898991,0,0,0,0,0,-5689.873561199999,-21.29372376986372,-0.2225029177614672,-65939.13679865454,0.0,-71629.01035985454
100,101.0,4,48,101.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454778535,9.39091891778631,-5.7,-1.3232550000000005,-0.6835321029460601,0.1034598970539395,-4.203618650731411,-0.11904302073237,0,0,0,0,0,-5689.873561199999,-21.29372377032675,-0.2225029177863096,-65939.13679865454,0.0,-71629.01035985454
101,102.0,4,49,102.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547768054,9.390918917810868,-5.7,-1.3232550000000005,-0.6835321031611361,0.1034598968388635,-4.20361865092919,-0.1190430209720023,0,0,0,0,0,-5689.873561199999,-21.29372377078416,-0.2225029178108659,-65939.13679865454,0.0,-71629.01035985454
102,103.0,4,50,103.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547750955,9.39091891783514,-5.7,-1.3232550000000005,-0.6835321033736914,0.1034598966263082,-4.203618651124648,-0.1190430212088298,0,0,0,0,0,-5689.873561199999,-21.293723771236007,-0.2225029178351381,-65939.13679865454,0.0,-71629.01035985454
103,104.0,4,51,104.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494547734051,9.390918917859132,-5.7,-1.3232550000000005,-0.6835321035837563,0.1034598964162434,-4.203618651317807,-0.1190430214428879,0,0,0,0,0,-5689.873561199999,-21.29372377168235,-0.2225029178591313,-65939.13679865454,0.0,-71629.01035985454
