oname,usecol,obs_name,truth,simulated,residual,nrmse_pct
arr-spq,spq,ob4979,-0.0558619633628331,-0.1937026360092364,-0.13784067264640332,4.415642850943781
arr-spq,spq,ob4980,-0.0558619633628331,-0.2636779025197029,-0.2078159391568698,6.6572583289997755
arr-spq,spq,ob4981,-0.0558619633628331,-0.2738936142180925,-0.21803165085525938,6.984512494713351
arr-spq,spq,ob4982,-0.0558619633628331,-0.3294793750443716,-0.27361741168153847,8.76516883289348
arr-spq,spq,ob4983,-0.0558619633628331,-0.2742175626787514,-0.2183555993159183,6.99488998835815
arr-spq,spq,ob4984,-0.0558619633628331,-0.2916869879700243,-0.23582502460719118,7.5545124961167
arr-spq,spq,ob4985,-0.0558619633628331,-0.3496474599786592,-0.2937854966158261,9.41124127542837
arr-spq,spq,ob4986,-2.8194363410709293,1.8563580431103075e-08,2.81943635963451,90.31894408298169
arr-spq,spq,ob4987,-2.8194363410709293,-0.0062326405392192,2.81320370053171,90.11928460598358
arr-spq,spq,ob4988,-2.8194363410709293,-0.0165025824244366,2.8029337586464926,89.79029320892766
arr-spq,spq,ob4989,-2.8194363410709293,-0.0004689049516576,2.8189674361192716,90.3039224008617
arr-spq,spq,ob4990,-2.8194363410709293,-0.0177481282080265,2.801688212862903,89.75039290062796
arr-spq,spq,ob4991,-2.8194363410709293,-0.0332850507349187,2.7861512903360106,89.25267695391655
arr-spq,spq,ob4992,-2.8194363410709293,-0.0048892880611573,2.814547053009772,90.16231809277791
arr-spq,spq,ob4993,-2.8194363410709293,-0.0101942765072648,2.8092420645636644,89.99237598602046
arr-spq,spq,ob4994,-2.8194363410709293,-0.013632628337634,2.8058037127332955,89.88223045794585
arr-spq,spq,ob4995,-2.8194363410709293,-0.0227481161496623,2.796688224921267,89.59022130116162
arr-spq,spq,ob4996,-2.8194363410709293,-0.0389602660143282,2.780476075056601,89.07087485374562
arr-spq,spq,ob4997,-2.8194363410709293,-0.0397241658633067,2.7797121752076226,89.0464037826008
arr-spq,spq,ob4998,-2.8194363410709293,-0.0415751014414785,2.7778612396294506,88.98711017719104
arr-spq,spq,ob4999,-2.8194363410709293,-0.0674102333931553,2.752026107677774,88.1594972998348
arr-spq,spq,ob5000,-2.8194363410709293,-0.0729780105790851,2.746458330491844,87.98113691421939
arr-spq,spq,ob5001,-2.8194363410709293,-0.1153184765278156,2.7041178645431136,86.62478561251223
arr-spq,spq,ob5002,-2.8194363410709293,-0.1022230468780378,2.7172132941928915,87.04428980675985
arr-spq,spq,ob5003,-2.8194363410709293,-0.1258328451029988,2.6936034959679307,86.28796415379595
arr-spq,spq,ob5004,-2.8194363410709293,-0.136456247863645,2.6829800932072843,85.94764985067962
arr-spq,spq,ob5005,-2.8194363410709293,-0.1271811611950397,2.6922551798758896,86.2447716606201
arr-spq,spq,ob5006,-2.8194363410709293,-0.1754029170332316,2.6440334240376977,84.70001678284112
arr-spq,spq,ob5007,-0.0454592906671852,-0.0007329938057232,0.044726296861462005,1.432779956697761
arr-spq,spq,ob5008,-0.0454592906671852,-0.1676504001204346,-0.1221911094532494,3.914318528394155
arr-spq,spq,ob5009,-0.0454592906671852,-0.180142219211754,-0.1346829285445688,4.314486422288328
arr-spq,spq,ob5010,-0.0454592906671852,-0.0363093886788573,0.0091499019883279,0.29311159417539756
arr-spq,spq,ob5011,-0.0454592906671852,-0.1657282705867544,-0.1202689799195692,3.8527442675389767
arr-spq,spq,ob5012,-0.0454592906671852,-0.2032357102666926,-0.1577764195995074,5.054272486316467
arr-spq,spq,ob5013,-0.0454592906671852,-0.0826933424502986,-0.03723405178311339,1.1927704023146701
arr-spq,spq,ob5014,-0.0454592906671852,-0.0760399666849999,-0.030580676017814702,0.9796335206625595
arr-spq,spq,ob5015,-0.0454592906671852,-0.1143316879179678,-0.06887239725078259,2.2062857261870277
arr-spq,spq,ob5016,-0.0454592906671852,-0.1673129200354002,-0.12185362936821498,3.9035075573200304
arr-spq,spq,ob5017,-0.0454592906671852,-0.1911573429524615,-0.1456980522852763,4.66734927085181
arr-spq,spq,ob5018,-0.0454592906671852,-0.1715791130169144,-0.12611982234972918,4.0401724776073396
arr-spq,spq,ob5019,-0.0454592906671852,-0.1416607478604419,-0.09620145719325668,3.0817556861136097
arr-spq,spq,ob5020,-0.0454592906671852,-0.1731983857570582,-0.127739095089873,4.092044903658873
arr-spq,spq,ob5021,-0.0454592906671852,-0.1967961629543761,-0.1513368722871909,4.847985470249105
arr-spq,spq,ob5022,-0.0454592906671852,-0.2656787282121708,-0.2202194375449856,7.0545969224109815
arr-spq,spq,ob5023,-0.0454592906671852,-0.2833605896896029,-0.23790129902241772,7.621024695325934
arr-spq,spq,ob5024,-0.0454592906671852,-0.3302786413621459,-0.2848193506949607,9.124016196096743
arr-spq,spq,ob5025,-0.0454592906671852,-0.2744229342584869,-0.2289636435913017,7.3347122916579295
arr-spq,spq,ob5026,-0.0454592906671852,-0.2914664516592879,-0.2460071609921027,7.880691096903892
arr-spq,spq,ob5027,-0.0454592906671852,-0.3501941542827351,-0.3047348636155499,9.761997646435907
arr-spq,spq,ob5028,-0.0420063248247011,-0.0007276407461043,0.0412786840785968,1.322337759592897
arr-spq,spq,ob5029,-0.0420063248247011,-0.1641276247675769,-0.1221212999428758,3.9120822228140173
arr-spq,spq,ob5030,-0.0420063248247011,-0.1816722077654517,-0.1396658829407506,4.474112362394718
arr-spq,spq,ob5031,-0.0420063248247011,-0.0366394103497107,0.005366914474990395,0.17192586976059274
arr-spq,spq,ob5032,-0.0420063248247011,-0.165815908084653,-0.1238095832599519,3.9661653610945327
arr-spq,spq,ob5033,-0.0420063248247011,-0.2022501085249821,-0.160243783700281,5.133313007833689
arr-spq,spq,ob5034,-0.0420063248247011,-0.083588454841915,-0.041582130017213906,1.3320584673040365
arr-spq,spq,ob5035,-0.0420063248247011,-0.0783979037474082,-0.0363915789227071,1.1657822921165275
arr-spq,spq,ob5036,-0.0420063248247011,-0.1146849009696691,-0.072678576144968,2.3282143725063658
arr-spq,spq,ob5037,-0.0420063248247011,-0.1668798310752688,-0.1248735062505677,4.000247492712671
arr-spq,spq,ob5038,-0.0420063248247011,-0.1880143449503788,-0.1460080201256777,4.67727890375488
arr-spq,spq,ob5039,-0.0420063248247011,-0.1708832904696464,-0.1288769656449453,4.128495900925067
arr-spq,spq,ob5040,-0.0420063248247011,-0.1394585746062309,-0.0974522497815298,3.121824072638317
arr-spq,spq,ob5041,-0.0420063248247011,-0.173682880173558,-0.13167655534885692,4.218179069356527
arr-spq,spq,ob5042,-0.0420063248247011,-0.1982871426981889,-0.1562808178734878,5.006361786647302
arr-spq,spq,ob5043,-0.0420063248247011,-0.2650631858782617,-0.22305686105356062,7.145492073966715
arr-spq,spq,ob5044,-0.0420063248247011,-0.2832803800318073,-0.24127405520710618,7.729068906435526
arr-spq,spq,ob5045,-0.0420063248247011,-0.3303781798918719,-0.2883718550671708,9.23781853203235
arr-spq,spq,ob5046,-0.0420063248247011,-0.2743777348890441,-0.232371410064343,7.443878036248942
arr-spq,spq,ob5047,-0.0420063248247011,-0.2915460915560511,-0.24953976673135,7.993855992128431
arr-spq,spq,ob5048,-0.0420063248247011,-0.3499529759667082,-0.30794665114200714,9.864885323619054
arr-spq,spq,ob5049,-0.0228296100286357,-0.0007836428924475,0.022045967136188203,0.7062292667910242
arr-spq,spq,ob5050,-0.0228296100286357,-0.167694866657257,-0.1448652566286213,4.640671164041936
arr-spq,spq,ob5051,-0.0228296100286357,-0.1824173558964048,-0.15958774586776908,5.11229723136174
arr-spq,spq,ob5052,-0.0228296100286357,-0.0384108328045487,-0.015581222775912996,0.49913507848235156
arr-spq,spq,ob5053,-0.0228296100286357,-0.1683151783279299,-0.14548556829929418,4.660542474456896
arr-spq,spq,ob5054,-0.0228296100286357,-0.2042325868441743,-0.1814029768155386,5.81113500345614
arr-spq,spq,ob5055,-0.0228296100286357,-0.0839694496537735,-0.06113983962513779,1.958577904223782
arr-spq,spq,ob5056,-0.0228296100286357,-0.0791660865397716,-0.056336476511135894,1.804705062575378
arr-spq,spq,ob5057,-0.0228296100286357,-0.1139313717379089,-0.0911017617092732,2.9183900156368883
arr-spq,spq,ob5058,-0.0228296100286357,-0.1702048898264507,-0.147375279797815,4.721078243098965
arr-spq,spq,ob5059,-0.0228296100286357,-0.1898051704205281,-0.1669755603918924,5.348961415896209
arr-spq,spq,ob5060,-0.0228296100286357,-0.1733716441049182,-0.1505420340762825,4.822523307331068
arr-spq,spq,ob5061,-0.0228296100286357,-0.1419574057560623,-0.1191277957274266,3.8161871199068624
arr-spq,spq,ob5062,-0.0228296100286357,-0.1738938680865715,-0.1510642580579358,4.839252437760474
arr-spq,spq,ob5063,-0.0228296100286357,-0.2002589565368522,-0.17742934650821648,5.683842152065094
arr-spq,spq,ob5064,-0.0228296100286357,-0.268522822210798,-0.24569321218216228,7.870633936041567
arr-spq,spq,ob5065,-0.0228296100286357,-0.2872050266008541,-0.2643754165722184,8.469107091105457
arr-spq,spq,ob5066,-0.0228296100286357,-0.3372594175181218,-0.31442980748948607,10.072569328838128
arr-spq,spq,ob5067,-0.0228296100286357,-0.2752348234399644,-0.2524052134113287,8.085648849086304
arr-spq,spq,ob5068,-0.0228296100286357,-0.2916299074200825,-0.2688002973914468,8.610855480608938
arr-spq,spq,ob5069,-0.0228296100286357,-0.3501005301050215,-0.3272709200763858,10.483926629291547
arr-spq,spq,ob5070,-0.0197782809117196,-0.0007474807874405,0.0190308001242791,0.6096402092586983
arr-spq,spq,ob5071,-0.0197782809117196,-0.1650928086601197,-0.1453145277484001,4.655063293520843
arr-spq,spq,ob5072,-0.0197782809117196,-0.1788487043920099,-0.1590704234802903,5.095725120546787
arr-spq,spq,ob5073,-0.0197782809117196,-0.037559092788888,-0.017780811877168397,0.5695975893182322
arr-spq,spq,ob5074,-0.0197782809117196,-0.1659793726590574,-0.1462010917473378,4.683463836761486
arr-spq,spq,ob5075,-0.0197782809117196,-0.2045406994612672,-0.1847624185495476,5.9187526941648345
arr-spq,spq,ob5076,-0.0197782809117196,-0.0785469206041282,-0.0587686396924086,1.8826179438572712
arr-spq,spq,ob5077,-0.0197782809117196,-0.0757490290736058,-0.0559707481618862,1.7929891753865903
arr-spq,spq,ob5078,-0.0197782809117196,-0.1100900698982449,-0.0903117889865253,2.8930837156989115
arr-spq,spq,ob5079,-0.0197782809117196,-0.1654529718039157,-0.1456746908921961,4.666600902707907
arr-spq,spq,ob5080,-0.0197782809117196,-0.1916291348932093,-0.1718508539814897,5.505138506967007
arr-spq,spq,ob5081,-0.0197782809117196,-0.170384754911927,-0.1506064740002074,4.824587601446378
arr-spq,spq,ob5082,-0.0197782809117196,-0.1390174573803464,-0.1192391764686268,3.8197551348053036
arr-spq,spq,ob5083,-0.0197782809117196,-0.1734239314365744,-0.1536456505248548,4.921945789245134
arr-spq,spq,ob5084,-0.0197782809117196,-0.200781010790815,-0.1810027298790954,5.7983133341361475
arr-spq,spq,ob5085,-0.0197782809117196,-0.2629866673814831,-0.24320838646976348,7.79103404232267
arr-spq,spq,ob5086,-0.0197782809117196,-0.2731077373027801,-0.25332945639106047,8.115256415761902
arr-spq,spq,ob5087,-0.0197782809117196,-0.3289537989765669,-0.3091755180648473,9.904251334669508
arr-spq,spq,ob5088,-0.0197782809117196,-0.27260509151602,-0.2528268106043004,8.099154461003181
arr-spq,spq,ob5089,-0.0197782809117196,-0.2891240067224003,-0.26934572581068067,8.628327951207437
arr-spq,spq,ob5090,-0.0197782809117196,-0.3480340926411658,-0.3282558117294462,10.51547703965516
arr-spq,spq,ob5091,-0.0022698453307149,-0.00093879223233,0.0013310530983848998,0.04263948358106923
arr-spq,spq,ob5092,-0.0022698453307149,-0.1705589293844549,-0.16828908405374002,5.391039354545431
arr-spq,spq,ob5093,-0.0022698453307149,-0.1852668905138505,-0.18299704518313561,5.862200022627599
arr-spq,spq,ob5094,-0.0022698453307149,-0.0406204271268961,-0.0383505817961812,1.2285377681829015
arr-spq,spq,ob5095,-0.0022698453307149,-0.1687630322459674,-0.1664931869152525,5.333508872371021
arr-spq,spq,ob5096,-0.0022698453307149,-0.2067809180421698,-0.2045110727114549,6.5513889247604675
arr-spq,spq,ob5097,-0.0022698453307149,-0.0803595004845349,-0.07808965515381999,2.5015550264846143
arr-spq,spq,ob5098,-0.0022698453307149,-0.0801552098740858,-0.07788536454337089,2.495010699935522
arr-spq,spq,ob5099,-0.0022698453307149,-0.1139134120271023,-0.11164356669638739,3.576434354766852
arr-spq,spq,ob5100,-0.0022698453307149,-0.173441696430935,-0.1711718511002201,5.483387059002591
arr-spq,spq,ob5101,-0.0022698453307149,-0.1950708571864225,-0.1928010118557076,6.176264184659699
arr-spq,spq,ob5102,-0.0022698453307149,-0.1781418021455465,-0.17587195681483161,5.633952112110274
arr-spq,spq,ob5103,-0.0022698453307149,-0.143208286606435,-0.1409384412757201,4.514878001493358
arr-spq,spq,ob5104,-0.0022698453307149,-0.1753135866185564,-0.1730437412878415,5.543351932693578
arr-spq,spq,ob5105,-0.0022698453307149,-0.2029532503240938,-0.20068340499337892,6.4287718969223375
arr-spq,spq,ob5106,-0.0022698453307149,-0.2713584235484067,-0.26908857821769183,8.620090383087529
arr-spq,spq,ob5107,-0.0022698453307149,-0.2879643571533339,-0.285694511822619,9.152051455230174
arr-spq,spq,ob5108,-0.0022698453307149,-0.336842268151555,-0.3345724228208401,10.717825867997398
arr-spq,spq,ob5109,-0.0022698453307149,-0.2798410728937721,-0.2775712275630572,8.891826941099044
arr-spq,spq,ob5110,-0.0022698453307149,-0.291650922734334,-0.2893810774036191,9.270148361170536
arr-spq,spq,ob5111,-0.0022698453307149,-0.3506911994694487,-0.3484213541387338,11.161468033934439
arr-spq,spq,ob5112,-0.057750474968355,-0.0007710679152862,0.0569794070530688,1.8253009548953618
arr-spq,spq,ob5113,-0.057750474968355,-0.1702951739963096,-0.11254469902795461,3.6053015857607575
arr-spq,spq,ob5114,-0.057750474968355,-0.1802625440913282,-0.12251206912297319,3.9246002779231395
arr-spq,spq,ob5115,-0.057750474968355,-0.0391107072427064,0.018639767725648605,0.597113722102549
arr-spq,spq,ob5116,-0.057750474968355,-0.1700483889896147,-0.11229791402125969,3.597395976845688
arr-spq,spq,ob5117,-0.057750474968355,-0.2075784125634081,-0.14982793759505308,4.799647657048125
arr-spq,spq,ob5118,-0.057750474968355,-0.0794372784117152,-0.0216868034433602,0.6947236744132006
arr-spq,spq,ob5119,-0.057750474968355,-0.0783799221984873,-0.020629447230132297,0.6608519055499005
arr-spq,spq,ob5120,-0.057750474968355,-0.1142225298638233,-0.05647205489546829,1.8090482343840038
arr-spq,spq,ob5121,-0.057750474968355,-0.1746811388901523,-0.1169306639217973,3.745803327054982
arr-spq,spq,ob5122,-0.057750474968355,-0.1940978912519248,-0.1363474162835698,4.36780728357038
arr-spq,spq,ob5123,-0.057750474968355,-0.1797507781338936,-0.12200030316553859,3.9082061639949566
arr-spq,spq,ob5124,-0.057750474968355,-0.1406934187033357,-0.0829429437349807,2.657027200375871
arr-spq,spq,ob5125,-0.057750474968355,-0.1764971704051196,-0.11874669543676461,3.8039788018419096
arr-spq,spq,ob5126,-0.057750474968355,-0.2030707857845888,-0.14532031081623378,4.655248550612572
arr-spq,spq,ob5127,-0.057750474968355,-0.2712468779902792,-0.21349640302192419,6.839228564447741
arr-spq,spq,ob5128,-0.057750474968355,-0.284828033298254,-0.227077558329899,7.274292687335864
arr-spq,spq,ob5129,-0.057750474968355,-0.3307331160633834,-0.2729826410950284,8.744834339826234
arr-spq,spq,ob5130,-0.057750474968355,-0.2732699751721076,-0.2155195002037526,6.904037263042976
arr-spq,spq,ob5131,-0.057750474968355,-0.2914307606197326,-0.2336802856513776,7.485807076623624
arr-spq,spq,ob5132,-0.057750474968355,-0.3504856386907807,-0.2927351637224257,9.377594494381732
arr-spq,spq,ob5133,-0.0980591569445942,-0.0005944552400804,0.09746470170451381,3.1222229624844644
arr-spq,spq,ob5134,-0.0980591569445942,-0.1569575297071423,-0.0588983727625481,1.8867738645495762
arr-spq,spq,ob5135,-0.0980591569445942,-0.1653818096965551,-0.0673226527519609,2.156640595431131
arr-spq,spq,ob5136,-0.0980591569445942,-0.0340043706612833,0.0640547862833109,2.051956463142041
arr-spq,spq,ob5137,-0.0980591569445942,-0.1635076533170097,-0.0654484963724155,2.096603125648033
arr-spq,spq,ob5138,-0.0980591569445942,-0.2006357189083018,-0.10257656196370761,3.2859783242015106
arr-spq,spq,ob5139,-0.0980591569445942,-0.0760562299133707,0.0220029270312235,0.7048505029752179
arr-spq,spq,ob5140,-0.0980591569445942,-0.0745356154894794,0.023523541455114802,0.7535624693417925
arr-spq,spq,ob5141,-0.0980591569445942,-0.1049063416791575,-0.006847184734563291,0.2193454351447168
arr-spq,spq,ob5142,-0.0980591569445942,-0.1691248729324934,-0.0710657159878992,2.2765473696878127
arr-spq,spq,ob5143,-0.0980591569445942,-0.1801567665464965,-0.08209760960190231,2.6299474310325968
arr-spq,spq,ob5144,-0.0980591569445942,-0.1660195369058672,-0.06796037996127301,2.1770698021274377
arr-spq,spq,ob5145,-0.0980591569445942,-0.1393566095758542,-0.04129745263125999,1.3229389988628353
arr-spq,spq,ob5146,-0.0980591569445942,-0.1741050626145579,-0.0760459056699637,2.436084743844162
arr-spq,spq,ob5147,-0.0980591569445942,-0.1917434339340502,-0.09368427698945599,3.0011193357675654
arr-spq,spq,ob5148,-0.0980591569445942,-0.2597943748405668,-0.16173521789597256,5.181090203181193
arr-spq,spq,ob5149,-0.0980591569445942,-0.2685019907150252,-0.17044283377043096,5.460033428331075
arr-spq,spq,ob5150,-0.0980591569445942,-0.3115875362367431,-0.2135283792921489,6.840252904987487
arr-spq,spq,ob5151,-0.0980591569445942,-0.2653716598452238,-0.1673125029006296,5.35975516603773
arr-spq,spq,ob5152,-0.0980591569445942,-0.2815163604048309,-0.1834572034602367,5.876940915628
arr-spq,spq,ob5153,-0.0980591569445942,-0.3487261604728845,-0.2506670035282903,8.02996634336343
arr-spq,spq,ob5154,-0.1077344029286397,-0.0004428565815794,0.1072915463470603,3.437020006492707
arr-spq,spq,ob5155,-0.1077344029286397,-0.1500093108043074,-0.042274907875667705,1.3542511883583
arr-spq,spq,ob5156,-0.1077344029286397,-0.1632828807778423,-0.05554847784920261,1.7794620004855342
arr-spq,spq,ob5157,-0.1077344029286397,-0.0276040463217154,0.0801303566069243,2.5669276672974326
arr-spq,spq,ob5158,-0.1077344029286397,-0.1521748632103507,-0.044440460281711,1.4236233541820908
arr-spq,spq,ob5159,-0.1077344029286397,-0.1939374237794027,-0.086203020850763,2.7614618054416575
arr-spq,spq,ob5160,-0.1077344029286397,-0.0725980509670103,0.0351363519616294,1.125571853132289
arr-spq,spq,ob5161,-0.1077344029286397,-0.0715401353440938,0.0361942675845459,1.1594615423477228
arr-spq,spq,ob5162,-0.1077344029286397,-0.0973115668670181,0.010422836061621601,0.33388926982473893
arr-spq,spq,ob5163,-0.1077344029286397,-0.1560836455380503,-0.04834924260941059,1.5488388396395498
arr-spq,spq,ob5164,-0.1077344029286397,-0.1797471709700853,-0.0720127680414456,2.306885611292606
arr-spq,spq,ob5165,-0.1077344029286397,-0.1631388349507751,-0.05540443202213541,1.7748475792534992
arr-spq,spq,ob5166,-0.1077344029286397,-0.1391155169225446,-0.03138111399390489,1.005275068682376
arr-spq,spq,ob5167,-0.1077344029286397,-0.1730830677924776,-0.06534866486383789,2.093405083454199
arr-spq,spq,ob5168,-0.1077344029286397,-0.1853139881196636,-0.0775795851910239,2.485215242722245
arr-spq,spq,ob5169,-0.1077344029286397,-0.2568181669592206,-0.1490837640305809,4.775808505535477
arr-spq,spq,ob5170,-0.1077344029286397,-0.2617920698716019,-0.15405766694296222,4.935144486815006
arr-spq,spq,ob5171,-0.1077344029286397,-0.3007032432171392,-0.1929688402884995,6.181640467328775
arr-spq,spq,ob5172,-0.1077344029286397,-0.2623895658988057,-0.154655162970166,4.95428491184585
arr-spq,spq,ob5173,-0.1077344029286397,-0.2760375928243377,-0.168303189895698,5.391491226688846
arr-spq,spq,ob5174,-0.1077344029286397,-0.3486913274172636,-0.2409569244886239,7.718909815051278
arr-spq,spq,ob5175,-0.1138831246211563,-0.0005155073436071,0.1133676172775492,3.6316632757900487
arr-spq,spq,ob5176,-0.1138831246211563,-0.1595624144199445,-0.045679289798788214,1.463308510932977
arr-spq,spq,ob5177,-0.1138831246211563,-0.1720485849538054,-0.058165460332649105,1.8632954566942024
arr-spq,spq,ob5178,-0.1138831246211563,-0.0318341323562911,0.0820489922648652,2.6283900039495864
arr-spq,spq,ob5179,-0.1138831246211563,-0.1634846362182203,-0.049601511597063996,1.5889545217283565
arr-spq,spq,ob5180,-0.1138831246211563,-0.2053016807925853,-0.091418556171429,2.928538335252429
arr-spq,spq,ob5181,-0.1138831246211563,-0.0760846864675124,0.03779843815364389,1.2108501794541509
arr-spq,spq,ob5182,-0.1138831246211563,-0.0749356554035909,0.038947469217565395,1.247658696893214
arr-spq,spq,ob5183,-0.1138831246211563,-0.105456224117951,0.008426900503205298,0.2699506774611199
arr-spq,spq,ob5184,-0.1138831246211563,-0.1654029916971921,-0.051519867076035814,1.6504078830161413
arr-spq,spq,ob5185,-0.1138831246211563,-0.1915589496493339,-0.0776758250281776,2.4882982278872543
arr-spq,spq,ob5186,-0.1138831246211563,-0.1715263225750573,-0.05764319795390099,1.8465650962370115
arr-spq,spq,ob5187,-0.1138831246211563,-0.1402759583055552,-0.026392833684398903,0.8454785161533754
arr-spq,spq,ob5188,-0.1138831246211563,-0.1749253814669926,-0.06104225684583631,1.955451898716662
arr-spq,spq,ob5189,-0.1138831246211563,-0.1986258862424952,-0.0847427616213389,2.7146832813446955
arr-spq,spq,ob5190,-0.1138831246211563,-0.259908654351328,-0.1460255297301717,4.677839813379175
arr-spq,spq,ob5191,-0.1138831246211563,-0.2720234555192195,-0.15814033089806323,5.065930165381687
arr-spq,spq,ob5192,-0.1138831246211563,-0.3114495151649223,-0.197566390543766,6.328920218121923
arr-spq,spq,ob5193,-0.1138831246211563,-0.2702984882136689,-0.15641536359251262,5.010671877645342
arr-spq,spq,ob5194,-0.1138831246211563,-0.2849602777363782,-0.17107715311522192,5.480353466141878
arr-spq,spq,ob5195,-0.1138831246211563,-0.3488495221715368,-0.2349663975503805,7.527006895975304
arr-spq,spq,ob5196,-0.1660760151338018,-0.0005212688812132,0.1655547462525886,5.303446491481768
arr-spq,spq,ob5197,-0.1660760151338018,-0.1581609561108052,0.007915059022996607,0.253554144206398
arr-spq,spq,ob5198,-0.1660760151338018,-0.1721861266072294,-0.006110111473427604,0.1957337375690336
arr-spq,spq,ob5199,-0.1660760151338018,-0.0277071906211902,0.1383688245126116,4.43256187758128
arr-spq,spq,ob5200,-0.1660760151338018,-0.1634846969872427,0.0025913181465591073,0.0830113146482326
arr-spq,spq,ob5201,-0.1660760151338018,-0.2053210703433201,-0.03924505520951829,1.2571916847456357
arr-spq,spq,ob5202,-0.1660760151338018,-0.0734899421770418,0.09258607295676,2.965939031632723
arr-spq,spq,ob5203,-0.1660760151338018,-0.0733547041634273,0.09272131097037449,2.9702712998705936
arr-spq,spq,ob5204,-0.1660760151338018,-0.1057229218175504,0.0603530933162514,1.9333749605088144
arr-spq,spq,ob5205,-0.1660760151338018,-0.1583333036396652,0.007742711494136606,0.2480330950191184
arr-spq,spq,ob5206,-0.1660760151338018,-0.1910494416952133,-0.024973426561411494,0.8000086646584106
arr-spq,spq,ob5207,-0.1660760151338018,-0.1665851229300203,-0.0005091077962185164,0.016308961336098746
arr-spq,spq,ob5208,-0.1660760151338018,-0.1394979020242233,0.0265781131095785,0.8514138308432564
arr-spq,spq,ob5209,-0.1660760151338018,-0.1754729475423419,-0.009396932408540115,0.3010250647645456
arr-spq,spq,ob5210,-0.1660760151338018,-0.1949440122260572,-0.028867997092255404,0.924768883771183
arr-spq,spq,ob5211,-0.1660760151338018,-0.2625183546537837,-0.0964423395199819,3.089472206234282
arr-spq,spq,ob5212,-0.1660760151338018,-0.271725487721607,-0.10564947258780519,3.384417163539543
arr-spq,spq,ob5213,-0.1660760151338018,-0.3075103759765625,-0.1414343608427607,4.530764485858269
arr-spq,spq,ob5214,-0.1660760151338018,-0.2687225600137678,-0.10264654487996602,3.28822018473463
arr-spq,spq,ob5215,-0.1660760151338018,-0.2847944165383043,-0.11871840140450249,3.8030724195754573
arr-spq,spq,ob5216,-0.1660760151338018,-0.3493672540230736,-0.18329123888927182,5.871624340648923
arr-spq,spq,ob5217,-2.7172732638704384,-1.647950117767431e-08,2.717273247390937,87.04621037131643
arr-spq,spq,ob5218,-2.7172732638704384,-0.0108070181359238,2.7064662457345148,86.70001458825658
arr-spq,spq,ob5219,-2.7172732638704384,-0.0252066552866239,2.6920666085838145,86.23873089295873
arr-spq,spq,ob5220,-2.7172732638704384,-0.0011473733647296,2.7161258905057086,87.00945548518251
arr-spq,spq,ob5221,-2.7172732638704384,-0.0238959061788657,2.6933773576915727,86.28071995044033
arr-spq,spq,ob5222,-2.7172732638704384,-0.0407942854639342,2.676478978406504,85.73939055723531
arr-spq,spq,ob5223,-2.7172732638704384,-0.0077494428040694,2.709523821066369,86.79796217075247
arr-spq,spq,ob5224,-2.7172732638704384,-0.0179838963267405,2.699289367543698,86.47010762199656
arr-spq,spq,ob5225,-2.7172732638704384,-0.0213446512460418,2.6959286126243964,86.36244786418868
arr-spq,spq,ob5226,-2.7172732638704384,-0.0355653195677929,2.6817079443026457,85.90689732743482
arr-spq,spq,ob5227,-2.7172732638704384,-0.0587033970052588,2.6585698668651796,85.16568296552133
arr-spq,spq,ob5228,-2.7172732638704384,-0.0461543377847501,2.6711189260856885,85.56768451244685
arr-spq,spq,ob5229,-2.7172732638704384,-0.0475471989863476,2.669726064884091,85.52306504354038
arr-spq,spq,ob5230,-2.7172732638704384,-0.0813343662205309,2.6359388976499076,84.4407135097955
arr-spq,spq,ob5231,-2.7172732638704384,-0.0848758351139756,2.632397428756463,84.3272646887694
arr-spq,spq,ob5232,-2.7172732638704384,-0.1334560033717586,2.5838172604986798,82.77102828519783
arr-spq,spq,ob5233,-2.7172732638704384,-0.110802804460615,2.6064704594098234,83.4967098558297
arr-spq,spq,ob5234,-2.7172732638704384,-0.1539793014526367,2.5632939624178017,82.11357680365224
arr-spq,spq,ob5235,-2.7172732638704384,-0.1575170252743195,2.559756238596119,82.00024795374232
arr-spq,spq,ob5236,-2.7172732638704384,-0.1654202679026042,2.551852995967834,81.747072340617
arr-spq,spq,ob5237,-2.7172732638704384,-0.1946445644325008,2.5226286994379374,80.81088961915619
arr-spq,spq,ob5238,-0.2160652715192942,-0.0006118734904416,0.2154533980288526,6.901919719719767
arr-spq,spq,ob5239,-0.2160652715192942,-0.1612426582723855,0.05482261324690871,1.7562093655387052
arr-spq,spq,ob5240,-0.2160652715192942,-0.1723580416666868,0.04370722985260739,1.4001347594139029
arr-spq,spq,ob5241,-0.2160652715192942,-0.0288369868401628,0.18722828467913138,5.997745229078042
arr-spq,spq,ob5242,-0.2160652715192942,-0.1634937538978327,0.052571517621461505,1.684096874251061
arr-spq,spq,ob5243,-0.2160652715192942,-0.2061787876951743,0.009886483824119885,0.31670754923645106
arr-spq,spq,ob5244,-0.2160652715192942,-0.0735924144370748,0.1424728570822194,4.564032086831612
arr-spq,spq,ob5245,-0.2160652715192942,-0.0745988628980871,0.14146640862120707,4.531791117120787
arr-spq,spq,ob5246,-0.2160652715192942,-0.107075857348029,0.10898941417126519,3.491410178681071
arr-spq,spq,ob5247,-0.2160652715192942,-0.1583309626297089,0.057734308889585306,1.8494837801354085
