Iteration,Group,Pglong,Category,Subcategory,DisplayName,Mean,Std,CV,N_Params,IsLog
0,pg29,ghbpw1-head-cn,GHB Head,GHB-Poukawa-head,Poukawa head (constant),0.0015421600008601556,0.16769760917089246,10874.203006001802,1,False
0,pg30,ghbpw3-head-hg,GHB Head,GHB-Poukawa-head,Poukawa head (head-grid),-0.016484822041270965,0.6603001714088836,-4005.503788610963,11,False
0,pg31,ghbpw3-head-cn,GHB Head,GHB-Poukawa-head,Poukawa head (constant),0.014309630439389896,0.6643715815054281,4642.8283687650155,1,False
0,pg32,ghbpw1-head-ts-cn,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,0.00021545552344306757,0.16669284966145212,77367.63810814968,25,False
0,pg33,ghbpw1-head-ts-hg,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,-0.0017467419962744685,0.1652538396544794,-9460.68967294199,25,False
0,pg34,ghbpw3-head-ts-cn,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,-0.008949662553626746,0.6670170466145853,-7452.985435124417,25,False
0,pg35,ghbpw3-head-ts-hg,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,-0.005619599234071895,0.6546022780327986,-11648.55803353225,25,False
0,pg36,ghbspring1-head-hg,GHB Head,GHB-Spring-head,Spring head (head-grid),0.0007818041774328433,0.03300961916938932,4222.236222602537,11,False
0,pg37,ghbspring1-head-cn,GHB Head,GHB-Spring-head,Spring head (constant),0.001213927823133315,0.03262467492355431,2687.5300410650057,1,False
0,pg38,ghbspring3-head-hg,GHB Head,GHB-Spring-head,Spring head (head-grid),0.0019082217449430795,0.6678771292243679,34999.974766784246,12,False
0,pg39,ghbspring3-head-cn,GHB Head,GHB-Spring-head,Spring head (constant),0.030847491883009354,0.6517910350354107,2112.946613317415,1,False
0,pg40,ghbspring1-head-ts-cn,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,0.0009462502624285166,0.032609316899680496,3446.16199270475,12,False
0,pg41,ghbspring1-head-ts-hg,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,-0.000453328802811827,0.03296390736369397,-7271.522823882207,12,False
0,pg42,ghbspring3-head-ts-cn,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,0.0032177680090854726,0.6537202570100296,20315.953641288907,12,False
0,pg43,ghbspring3-head-ts-hg,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,0.0022567619483128782,0.6587411364058172,29189.659853059926,12,False
0,pg44,ghbconf1-head-hg,GHB Head,GHB-Confined-head,Confined head (head-grid),-0.0048942150395098845,0.17187431239924805,-3511.7850566790758,1432,False
0,pg45,ghbconf1-head-cn,GHB Head,GHB-Confined-head,Confined head (constant),0.0002506010203746021,0.16016154469988358,63910.97069775365,1,False
0,pg46,ghbconf3-head-hg,GHB Head,GHB-Confined-head,Confined head (head-grid),0.009830605904166007,0.17278788504307083,1757.6524451035812,1432,False
0,pg47,ghbconf3-head-cn,GHB Head,GHB-Confined-head,Confined head (constant),-0.001761287905421237,0.16968016195442617,-9633.868570388257,1,False
0,pg48,ghbconf1-head-ts-cn,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,8.15102631625752e-05,0.16594117047789325,203583.16123568086,1432,False
0,pg49,ghbconf1-head-ts-hg,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,0.00026992194800104914,0.16633261937402838,61622.48776204811,1432,False
0,pg50,ghbconf3-head-ts-cn,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,4.756107636504499e-05,0.1656662069814686,348323.0819040609,1432,False
