name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:48,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:49,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:50,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:51,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:52,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:53,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:54,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:55,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:56,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:57,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:58,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:3_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:4_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:5_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:6_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:7_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:8_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:9_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:10_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:11_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:12_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:13_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:14_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:15_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:16_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:17_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:18_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:19_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:19_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:20_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:33,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:34,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:35,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:36,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:37,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:38,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:39,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:40,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:41,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:42,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:43,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:44,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:45,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:46,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:47,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:48,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:49,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:50,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:51,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:52,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:53,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:54,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:55,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:56,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:57,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:58,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:3_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:4_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:5_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:6_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:7_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:8_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:9_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:10_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:11_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:12_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:13_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:14_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:15_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:16_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:17_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:18_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:19_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:19_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:20_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condcn_inst:0_ptype:cn_usecol:3_pstyle:m,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:2_idx2:47,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:2_idx2:59,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:2_idx2:60,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:3_idx2:46,0,1,-2,2,0,0.995319,-1.99064,1.99064
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:3_idx2:57,0,1,-2,2,0,0.995386,-1.99077,1.99077
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:3_idx2:58,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:4_idx2:46,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:4_idx2:55,0,1,-2,2,0,0.995379,-1.99076,1.99076
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:4_idx2:56,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:5_idx2:45,0,1,-2,2,0,0.995314,-1.99063,1.99063
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:5_idx2:53,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:5_idx2:54,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:6_idx2:45,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:6_idx2:51,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:6_idx2:52,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:7_idx2:45,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:7_idx2:49,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:7_idx2:50,0,1,-2,2,0,0.995552,-1.9911,1.9911
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:7_idx2:60,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:13,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:45,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:47,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:48,0,1,-2,2,0,0.995302,-1.9906,1.9906
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:55,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:56,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:57,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:58,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:8_idx2:59,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:9_idx2:13,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:9_idx2:14,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:9_idx2:44,0,1,-2,2,0,0.995312,-1.99062,1.99062
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:9_idx2:45,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:9_idx2:46,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:9_idx2:53,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:9_idx2:54,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:10_idx2:15,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:10_idx2:16,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:10_idx2:44,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:10_idx2:51,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:10_idx2:52,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:11_idx2:17,0,1,-2,2,0,0.995387,-1.99077,1.99077
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:11_idx2:18,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:11_idx2:19,0,1,-2,2,0,0.995386,-1.99077,1.99077
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:11_idx2:20,0,1,-2,2,0,0.995307,-1.99061,1.99061
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:11_idx2:44,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:11_idx2:49,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:11_idx2:50,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:12_idx2:21,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:12_idx2:44,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:12_idx2:45,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:12_idx2:46,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:12_idx2:47,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:12_idx2:48,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:13_idx2:22,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:13_idx2:23,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:13_idx2:43,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:13_idx2:45,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:14_idx2:24,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:14_idx2:43,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:14_idx2:44,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:15_idx2:25,0,1,-2,2,0,0.995311,-1.99062,1.99062
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:15_idx2:42,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:15_idx2:44,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:16_idx2:26,0,1,-2,2,0,0.995362,-1.99072,1.99072
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:16_idx2:39,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:16_idx2:40,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:16_idx2:41,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:16_idx2:42,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:16_idx2:43,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:16_idx2:44,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:17_idx2:27,0,1,-2,2,0,0.995359,-1.99072,1.99072
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:17_idx2:38,0,1,-2,2,0,0.995312,-1.99062,1.99062
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:18_idx2:28,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:18_idx2:29,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:18_idx2:37,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:19_idx2:30,0,1,-2,2,0,0.995354,-1.99071,1.99071
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:19_idx2:31,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:19_idx2:36,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:20_idx2:32,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:20_idx2:36,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:21_idx2:32,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:21_idx2:35,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:22_idx2:33,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:22_idx2:34,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:22_idx2:35,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:22_idx2:36,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:23_idx2:35,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:23_idx2:36,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:24_idx2:34,0,1,-2,2,0,0.995291,-1.99058,1.99058
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:25_idx2:34,0,1,-2,2,0,0.995315,-1.99063,1.99063
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:26_idx2:34,0,1,-2,2,0,0.999998,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:27_idx2:33,0,1,-2,2,0,0.999998,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:28_idx2:31,0,1,-2,2,0,0.995363,-1.99073,1.99073
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:28_idx2:32,0,1,-2,2,0,0.995339,-1.99068,1.99068
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:28_idx2:33,0,1,-2,2,0,0.999946,-1.99989,1.99989
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:28_idx2:34,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:28_idx2:35,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:28_idx2:36,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:29_idx2:28,0,1,-2,2,0,0.999999,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:29_idx2:29,0,1,-2,2,0,0.999998,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:29_idx2:30,0,1,-2,2,0,0.999984,-1.99997,1.99997
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:29_idx2:33,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:29_idx2:34,0,1,-2,2,0,0.999878,-1.99976,1.99976
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:29_idx2:36,0,1,-2,2,0,0.999968,-1.99994,1.99994
