kper,kstp,time,k,i,j,SPq
2,41,42.0,0,36,33,-39.22271423566622
2,41,42.0,0,37,32,-41.0481621466447
2,42,43.0,0,32,30,-106.46491102294362
2,42,43.0,0,33,30,-98.89445735975085
2,42,43.0,0,33,31,-43.14347414573672
2,42,43.0,0,33,32,-47.94321127289845
2,42,43.0,0,33,33,-35.19500655879142
2,42,43.0,0,34,30,-47.95756343126811
2,42,43.0,0,34,31,-50.37965555112726
2,42,43.0,0,34,33,-35.93313418708658
2,42,43.0,0,35,33,-37.40455360830549
2,42,43.0,0,36,32,-38.75666169573651
2,42,43.0,0,36,33,-39.403059667413345
2,42,43.0,0,37,32,-41.23041265971585
2,43,44.0,0,32,30,-106.37133441470337
2,43,44.0,0,33,30,-98.80580532535498
2,43,44.0,0,33,31,-43.06167485161916
2,43,44.0,0,33,32,-47.871185928056434
2,43,44.0,0,33,33,-35.136224727323
2,43,44.0,0,34,30,-47.87465790908118
2,43,44.0,0,34,31,-50.304671284728556
2,43,44.0,0,34,33,-35.882399936047136
2,43,44.0,0,35,33,-37.363479088687995
2,43,44.0,0,36,32,-38.713236520163605
2,43,44.0,0,36,33,-39.37417567220962
2,43,44.0,0,37,32,-41.201626085126804
2,44,45.0,0,32,30,-106.54394976236131
2,44,45.0,0,33,30,-98.9822477119767
2,44,45.0,0,33,31,-43.24502065590036
2,44,45.0,0,33,32,-48.0651287802998
2,44,45.0,0,33,33,-35.34380502593001
2,44,45.0,0,34,30,-48.05815182956087
2,44,45.0,0,34,31,-50.49594889028356
2,44,45.0,0,34,33,-36.09811473945126
2,44,45.0,0,35,33,-37.58891892478789
2,44,45.0,0,36,32,-38.93649211906961
2,44,45.0,0,36,33,-39.61159822531829
2,44,45.0,0,37,32,-41.439895478140215
2,45,46.0,0,32,30,-106.54717708745534
2,45,46.0,0,33,30,-98.99139878121002
2,45,46.0,0,33,31,-43.262138752396595
2,45,46.0,0,33,32,-48.092901910123715
2,45,46.0,0,33,33,-35.38496196086885
2,45,46.0,0,34,30,-48.07478217516609
2,45,46.0,0,34,31,-50.521080291188696
2,45,46.0,0,34,33,-36.14747678683989
2,45,46.0,0,35,33,-37.647739468788814
2,45,46.0,0,36,32,-38.99296503936205
