"DateTime","Awanui Stream at Flume (x)","Awanui Stream at Flume (y)"
"Tue 5th Jul 2016","2016-07-05 00:00:00",229.42282
"Wed 6th Jul 2016","2016-07-06 00:00:00",227.06785
"Thu 7th Jul 2016","2016-07-07 00:00:00",229.42282
"Fri 8th Jul 2016","2016-07-08 00:00:00",340.53423
"Sat 9th Jul 2016","2016-07-09 00:00:00",947.835322
"Sun 10th Jul 2016","2016-07-10 00:00:00",657.59073
"Mon 11th Jul 2016","2016-07-11 00:00:00",600.3451
"Tue 12th Jul 2016","2016-07-12 00:00:00",584.80398
"Wed 13th Jul 2016","2016-07-13 00:00:00",651.1298
"Thu 14th Jul 2016","2016-07-14 00:00:00",644.6939
"Fri 15th Jul 2016","2016-07-15 00:00:00",569.4196
"Sat 16th Jul 2016","2016-07-16 00:00:00",521.243
"Sun 17th Jul 2016","2016-07-17 00:00:00",527.1773
"Mon 18th Jul 2016","2016-07-18 00:00:00",509.4496296
"Tue 19th Jul 2016","2016-07-19 00:00:00",480.40504
"Wed 20th Jul 2016","2016-07-20 00:00:00",486.163805
"Thu 21st Jul 2016","2016-07-21 00:00:00",468.96275
"Fri 22nd Jul 2016","2016-07-22 00:00:00",466.117856
"Sat 23rd Jul 2016","2016-07-23 00:00:00",468.96275
"Sun 24th Jul 2016","2016-07-24 00:00:00",506.51696
"Mon 25th Jul 2016","2016-07-25 00:00:00",443.584367
"Tue 26th Jul 2016","2016-07-26 00:00:00",509.4496296
"Wed 27th Jul 2016","2016-07-27 00:00:00",503.59056
"Thu 28th Jul 2016","2016-07-28 00:00:00",512.38857
"Fri 29th Jul 2016","2016-07-29 00:00:00",539.12116
"Sat 30th Jul 2016","2016-07-30 00:00:00",515.3338
"Sun 31st Jul 2016","2016-07-31 00:00:00",515.3338
"Mon 1st Aug 2016","2016-08-01 00:00:00",500.6704
"Tue 2nd Aug 2016","2016-08-02 00:00:00",518.2853
"Wed 3rd Aug 2016","2016-08-03 00:00:00",463.27923
"Thu 4th Aug 2016","2016-08-04 00:00:00",460.44687
"Fri 5th Aug 2016","2016-08-05 00:00:00",521.243
"Sat 6th Aug 2016","2016-08-06 00:00:00",5222.8004
"Sun 7th Aug 2016","2016-08-07 00:00:00",7252.4634
"Mon 8th Aug 2016","2016-08-08 00:00:00",4427.1077
"Tue 9th Aug 2016","2016-08-09 00:00:00",2868.7824
"Wed 10th Aug 2016","2016-08-10 00:00:00",2219.091
"Thu 11th Aug 2016","2016-08-11 00:00:00",1787.27926405
"Fri 12th Aug 2016","2016-08-12 00:00:00",1575.0257
"Sat 13th Aug 2016","2016-08-13 00:00:00",1440.7466
"Sun 14th Aug 2016","2016-08-14 00:00:00",1334.7688
"Mon 15th Aug 2016","2016-08-15 00:00:00",1219.663
"Tue 16th Aug 2016","2016-08-16 00:00:00",1155.5222
"Wed 17th Aug 2016","2016-08-17 00:00:00",1101.275
"Thu 18th Aug 2016","2016-08-18 00:00:00",1068.5112
"Fri 19th Aug 2016","2016-08-19 00:00:00",1016.47887
"Sat 20th Aug 2016","2016-08-20 00:00:00",1028.22
"Sun 21st Aug 2016","2016-08-21 00:00:00",1028.22
"Mon 22nd Aug 2016","2016-08-22 00:00:00",970.4908
"Tue 23rd Aug 2016","2016-08-23 00:00:00",947.835322
"Wed 24th Aug 2016","2016-08-24 00:00:00",914.27529
"Thu 25th Aug 2016","2016-08-25 00:00:00",955.36207
"Fri 26th Aug 2016","2016-08-26 00:00:00",1232.69007
"Sat 27th Aug 2016","2016-08-27 00:00:00",1202.3966
"Sun 28th Aug 2016","2016-08-28 00:00:00",1052.30626
"Mon 29th Aug 2016","2016-08-29 00:00:00",1076.658
"Tue 30th Aug 2016","2016-08-30 00:00:00",1032.2159
"Wed 31st Aug 2016","2016-08-31 00:00:00",940.33365
"Thu 1st Sep 2016","2016-09-01 00:00:00",884.87047
"Fri 2nd Sep 2016","2016-09-02 00:00:00",820.1767
"Sat 3rd Sep 2016","2016-09-03 00:00:00",788.591522
"Sun 4th Sep 2016","2016-09-04 00:00:00",750.67708
"Mon 5th Sep 2016","2016-09-05 00:00:00",764.3764
"Tue 6th Sep 2016","2016-09-06 00:00:00",726.9447
"Wed 7th Sep 2016","2016-09-07 00:00:00",693.57418
"Thu 8th Sep 2016","2016-09-08 00:00:00",686.9753
"Fri 9th Sep 2016","2016-09-09 00:00:00",899.52272
"Sat 10th Sep 2016","2016-09-10 00:00:00",1228.34031
"Sun 11th Sep 2016","2016-09-11 00:00:00",1198.0984
"Mon 12th Sep 2016","2016-09-12 00:00:00",1321.233
"Tue 13th Sep 2016","2016-09-13 00:00:00",1211.015
"Wed 14th Sep 2016","2016-09-14 00:00:00",1016.47887
"Thu 15th Sep 2016","2016-09-15 00:00:00",917.9791
"Fri 16th Sep 2016","2016-09-16 00:00:00",845.094
"Sat 17th Sep 2016","2016-09-17 00:00:00",750.67708
"Sun 18th Sep 2016","2016-09-18 00:00:00",690.2716
"Mon 19th Sep 2016","2016-09-19 00:00:00",631.89744
"Tue 20th Sep 2016","2016-09-20 00:00:00",581.7146
"Wed 21st Sep 2016","2016-09-21 00:00:00",603.4721
"Thu 22nd Sep 2016","2016-09-22 00:00:00",866.6962
"Fri 23rd Sep 2016","2016-09-23 00:00:00",888.52413
"Sat 24th Sep 2016","2016-09-24 00:00:00",700.1981
"Sun 25th Sep 2016","2016-09-24 23:00:00",706.847149
"Mon 26th Sep 2016","2016-09-25 23:00:00",778.175988
"Tue 27th Sep 2016","2016-09-26 23:00:00",806.0761
"Wed 28th Sep 2016","2016-09-27 23:00:00",877.582
"Thu 29th Sep 2016","2016-09-28 23:00:00",1644.33223
"Fri 30th Sep 2016","2016-09-29 23:00:00",1715.0834
"Sat 1st Oct 2016","2016-09-30 23:00:00",1312.24607
"Sun 2nd Oct 2016","2016-10-01 23:00:00",1185.2481
"Mon 3rd Oct 2016","2016-10-02 23:00:00",1198.0984
"Tue 4th Oct 2016","2016-10-03 23:00:00",1928.3011
"Wed 5th Oct 2016","2016-10-04 23:00:00",1321.233
"Thu 6th Oct 2016","2016-10-05 23:00:00",1134.51045
"Fri 7th Oct 2016","2016-10-06 23:00:00",1004.8972
"Sat 8th Oct 2016","2016-10-07 23:00:00",929.1282
"Sun 9th Oct 2016","2016-10-08 23:00:00",863.0802
"Mon 10th Oct 2016","2016-10-09 23:00:00",823.71749
"Tue 11th Oct 2016","2016-10-10 23:00:00",792.07591
"Wed 12th Oct 2016","2016-10-11 23:00:00",700.1981
"Thu 13th Oct 2016","2016-10-12 23:00:00",654.3571
"Fri 14th Oct 2016","2016-10-13 23:00:00",612.8908
"Sat 15th Oct 2016","2016-10-14 23:00:00",591.0016
"Sun 16th Oct 2016","2016-10-15 23:00:00",1076.658
"Mon 17th Oct 2016","2016-10-16 23:00:00",673.8528
"Tue 18th Oct 2016","2016-10-17 23:00:00",622.3659
"Wed 19th Oct 2016","2016-10-18 23:00:00",587.89966
"Thu 20th Oct 2016","2016-10-19 23:00:00",575.55457
"Fri 21st Oct 2016","2016-10-20 23:00:00",594.1098
"Sat 22nd Oct 2016","2016-10-21 23:00:00",594.1098
"Sun 23rd Oct 2016","2016-10-22 23:00:00",1052.30626
"Mon 24th Oct 2016","2016-10-23 23:00:00",512.38857
"Tue 25th Oct 2016","2016-10-24 23:00:00",500.6704
"Wed 26th Oct 2016","2016-10-25 23:00:00",471.81392
"Thu 27th Oct 2016","2016-10-26 23:00:00",451.9874
"Fri 28th Oct 2016","2016-10-27 23:00:00",418.7138
"Sat 29th Oct 2016","2016-10-28 23:00:00",429.70469
"Sun 30th Oct 2016","2016-10-29 23:00:00",432.46809
"Mon 31st Oct 2016","2016-10-30 23:00:00",426.94757
"Tue 1st Nov 2016","2016-10-31 23:00:00",866.6962
"Wed 2nd Nov 2016","2016-11-01 23:00:00",413.255978
"Thu 3rd Nov 2016","2016-11-02 23:00:00",407.8973
"Fri 4th Nov 2016","2016-11-03 23:00:00",413.255978
"Sat 5th Nov 2016","2016-11-04 23:00:00",426.94757
"Sun 6th Nov 2016","2016-11-05 23:00:00",491.94764
"Mon 7th Nov 2016","2016-11-06 23:00:00",449.1801
"Tue 8th Nov 2016","2016-11-07 23:00:00",457.6208
"Wed 9th Nov 2016","2016-11-08 23:00:00",438.0137
"Thu 10th Nov 2016","2016-11-09 23:00:00",405.26173
"Fri 11th Nov 2016","2016-11-10 23:00:00",392.13745
"Sat 12th Nov 2016","2016-11-11 23:00:00",373.91364
"Sun 13th Nov 2016","2016-11-12 23:00:00",410.53647
"Mon 14th Nov 2016","2016-11-13 23:00:00",435.23775
"Tue 15th Nov 2016","2016-11-14 23:00:00",497.75656
"Wed 16th Nov 2016","2016-11-15 23:00:00",594.1098
"Thu 17th Nov 2016","2016-11-16 23:00:00",594.1098
"Fri 18th Nov 2016","2016-11-17 23:00:00",518.2853
"Sat 19th Nov 2016","2016-11-18 23:00:00",405.26173
"Sun 20th Nov 2016","2016-11-19 23:00:00",343.0804
"Mon 21st Nov 2016","2016-11-20 23:00:00",325.33216
"Tue 22nd Nov 2016","2016-11-21 23:00:00",307.7591
"Wed 23rd Nov 2016","2016-11-22 23:00:00",307.7591
"Thu 24th Nov 2016","2016-11-23 23:00:00",350.74046
"Fri 25th Nov 2016","2016-11-24 23:00:00",386.91277
"Sat 26th Nov 2016","2016-11-25 23:00:00",282.95865
"Sun 27th Nov 2016","2016-11-26 23:00:00",413.255978
"Mon 28th Nov 2016","2016-11-27 23:00:00",394.75516
"Tue 29th Nov 2016","2016-11-28 23:00:00",379.10256
"Wed 30th Nov 2016","2016-11-29 23:00:00",315.26896
"Thu 1st Dec 2016","2016-11-30 23:00:00",355.865026
"Fri 2nd Dec 2016","2016-12-01 23:00:00",389.52332
"Sat 3rd Dec 2016","2016-12-02 23:00:00",609.74495
"Sun 4th Dec 2016","2016-12-03 23:00:00",548.1449
"Mon 5th Dec 2016","2016-12-04 23:00:00",572.48397
"Tue 6th Dec 2016","2016-12-05 23:00:00",625.5368
"Wed 7th Dec 2016","2016-12-06 23:00:00",600.3451
"Thu 8th Dec 2016","2016-12-07 23:00:00",569.4196
"Fri 9th Dec 2016","2016-12-08 23:00:00",527.1773
"Sat 10th Dec 2016","2016-12-09 23:00:00",524.20703
"Sun 11th Dec 2016","2016-12-10 23:00:00",554.192
"Mon 12th Dec 2016","2016-12-11 23:00:00",566.3616
"Tue 13th Dec 2016","2016-12-12 23:00:00",612.8908
"Wed 14th Dec 2016","2016-12-13 23:00:00",503.59056
"Thu 15th Dec 2016","2016-12-14 23:00:00",503.59056
"Fri 16th Dec 2016","2016-12-15 23:00:00",503.59056
"Sat 17th Dec 2016","2016-12-16 23:00:00",512.38857
"Sun 18th Dec 2016","2016-12-17 23:00:00",603.4721
"Mon 19th Dec 2016","2016-12-18 23:00:00",548.1449
"Tue 20th Dec 2016","2016-12-19 23:00:00",477.535067
"Wed 21st Dec 2016","2016-12-20 23:00:00",394.75516
"Thu 22nd Dec 2016","2016-12-21 23:00:00",440.7959
"Fri 23rd Dec 2016","2016-12-22 23:00:00",440.7959
"Sat 24th Dec 2016","2016-12-23 23:00:00",539.12116
"Sun 25th Dec 2016","2016-12-24 23:00:00",489.05259
"Mon 26th Dec 2016","2016-12-25 23:00:00",578.6314
"Tue 27th Dec 2016","2016-12-26 23:00:00",625.5368
"Wed 28th Dec 2016","2016-12-27 23:00:00",494.84897
"Thu 29th Dec 2016","2016-12-28 23:00:00",371.32454
"Fri 30th Dec 2016","2016-12-29 23:00:00",345.6302
"Sat 31st Dec 2016","2016-12-30 23:00:00",297.79601
"Sun 1st Jan 2017","2016-12-31 23:00:00",268.25
"Mon 2nd Jan 2017","2017-01-01 23:00:00",278.04146
"Tue 3rd Jan 2017","2017-01-02 23:00:00",99.9307479
"Wed 4th Jan 2017","2017-01-03 23:00:00",77.89888
"Thu 5th Jan 2017","2017-01-04 23:00:00",58.29598
"Fri 6th Jan 2017","2017-01-05 23:00:00",54.466501
"Sat 7th Jan 2017","2017-01-06 23:00:00",36.089948
"Sun 8th Jan 2017","2017-01-07 23:00:00",22.9402
"Mon 9th Jan 2017","2017-01-08 23:00:00",16.869282
"Tue 10th Jan 2017","2017-01-09 23:00:00",13.8947956
"Wed 11th Jan 2017","2017-01-10 23:00:00",8.782881
"Thu 12th Jan 2017","2017-01-11 23:00:00",3.9665309
"Fri 13th Jan 2017","2017-01-12 23:00:00",2.610115
"Sat 14th Jan 2017","2017-01-13 23:00:00",1.506697
"Sun 15th Jan 2017","2017-01-14 23:00:00",2.165912
"Mon 16th Jan 2017","2017-01-15 23:00:00",1.9452404
"Tue 17th Jan 2017","2017-01-16 23:00:00",19.516302
"Wed 18th Jan 2017","2017-01-17 23:00:00",18.389541
"Thu 19th Jan 2017","2017-01-18 23:00:00",17.273368
"Fri 20th Jan 2017","2017-01-19 23:00:00",18.389541
"Sat 21st Jan 2017","2017-01-20 23:00:00",22.963255
"Sun 22nd Jan 2017","2017-01-21 23:00:00",26.680236
"Mon 23rd Jan 2017","2017-01-22 23:00:00",21.802828
"Tue 24th Jan 2017","2017-01-23 23:00:00",25.427042
"Wed 25th Jan 2017","2017-01-24 23:00:00",24.188048
"Thu 26th Jan 2017","2017-01-25 23:00:00",21.802828
"Fri 27th Jan 2017","2017-01-26 23:00:00",18.389541
"Sat 28th Jan 2017","2017-01-27 23:00:00",12.9088852
"Sun 29th Jan 2017","2017-01-28 23:00:00",15.071626
"Mon 30th Jan 2017","2017-01-29 23:00:00",15.071626
"Tue 31st Jan 2017","2017-01-30 23:00:00",18.389541
"Wed 1st Feb 2017","2017-01-31 23:00:00",16.16749
"Thu 2nd Feb 2017","2017-02-01 23:00:00",20.653956
"Fri 3rd Feb 2017","2017-02-02 23:00:00",21.802828
"Sat 4th Feb 2017","2017-02-03 23:00:00",12.9088852
"Sun 5th Feb 2017","2017-02-04 23:00:00",9.733569
"Mon 6th Feb 2017","2017-02-05 23:00:00",10.783144
"Tue 7th Feb 2017","2017-02-06 23:00:00",10.783144
"Wed 8th Feb 2017","2017-02-07 23:00:00",41.40259
"Thu 9th Feb 2017","2017-02-08 23:00:00",67.35053
"Fri 10th Feb 2017","2017-02-09 23:00:00",73.655374
"Sat 11th Feb 2017","2017-02-10 23:00:00",101.76449
"Sun 12th Feb 2017","2017-02-11 23:00:00",42.82619
"Mon 13th Feb 2017","2017-02-12 23:00:00",42.82619
"Tue 14th Feb 2017","2017-02-13 23:00:00",37.217
"Wed 15th Feb 2017","2017-02-14 23:00:00",42.82619
"Thu 16th Feb 2017","2017-02-15 23:00:00",45.71599
"Fri 17th Feb 2017","2017-02-16 23:00:00",108.610216
"Sat 18th Feb 2017","2017-02-17 23:00:00",186.88782
"Sun 19th Feb 2017","2017-02-18 23:00:00",458.3706
"Mon 20th Feb 2017","2017-02-19 23:00:00",254.9683
"Tue 21st Feb 2017","2017-02-20 23:00:00",193.06098
"Wed 22nd Feb 2017","2017-02-21 23:00:00",160.59962
"Thu 23rd Feb 2017","2017-02-22 23:00:00",144.8533
"Fri 24th Feb 2017","2017-02-23 23:00:00",139.118335
"Sat 25th Feb 2017","2017-02-24 23:00:00",137.22728
"Sun 26th Feb 2017","2017-02-25 23:00:00",133.47605
"Mon 27th Feb 2017","2017-02-26 23:00:00",119.057164
"Tue 28th Feb 2017","2017-02-27 23:00:00",119.057164
"Wed 1st Mar 2017","2017-02-28 23:00:00",120.819131
"Thu 2nd Mar 2017","2017-03-01 23:00:00",106.889866
"Fri 3rd Mar 2017","2017-03-02 23:00:00",100.067922
"Sat 4th Mar 2017","2017-03-03 23:00:00",91.67426
"Sun 5th Mar 2017","2017-03-04 23:00:00",85.006449
"Mon 6th Mar 2017","2017-03-05 23:00:00",83.360119
"Tue 7th Mar 2017","2017-03-06 23:00:00",81.72204
"Wed 8th Mar 2017","2017-03-07 23:00:00",103.467
"Thu 9th Mar 2017","2017-03-08 23:00:00",81.72204
"Fri 10th Mar 2017","2017-03-09 23:00:00",86.661028
"Sat 11th Mar 2017","2017-03-10 23:00:00",158.59529
"Sun 12th Mar 2017","2017-03-11 23:00:00",174.69262
"Mon 13th Mar 2017","2017-03-12 23:00:00",162.61425
"Tue 14th Mar 2017","2017-03-13 23:00:00",158.59529
"Wed 15th Mar 2017","2017-03-14 23:00:00",150.68094
"Thu 16th Mar 2017","2017-03-15 23:00:00",148.728091
"Fri 17th Mar 2017","2017-03-16 23:00:00",142.931345
"Sat 18th Mar 2017","2017-03-17 23:00:00",139.118335
"Sun 19th Mar 2017","2017-03-18 23:00:00",135.346517
"Mon 20th Mar 2017","2017-03-19 23:00:00",135.346517
"Tue 21st Mar 2017","2017-03-20 23:00:00",129.76602
"Wed 22nd Mar 2017","2017-03-21 23:00:00",129.76602
"Thu 23rd Mar 2017","2017-03-22 23:00:00",120.819131
"Fri 24th Mar 2017","2017-03-23 23:00:00",122.58704
"Sat 25th Mar 2017","2017-03-24 23:00:00",124.3609
"Sun 26th Mar 2017","2017-03-25 23:00:00",133.47605
"Mon 27th Mar 2017","2017-03-26 23:00:00",150.68094
"Tue 28th Mar 2017","2017-03-27 23:00:00",164.63918
"Wed 29th Mar 2017","2017-03-28 23:00:00",176.71116
"Thu 30th Mar 2017","2017-03-29 23:00:00",190.99766
"Fri 31st Mar 2017","2017-03-30 23:00:00",205.55838
"Sat 1st Apr 2017","2017-03-31 23:00:00",209.768951
"Sun 2nd Apr 2017","2017-04-02 00:00:00",203.46149
"Mon 3rd Apr 2017","2017-04-03 00:00:00",195.12989
"Tue 4th Apr 2017","2017-04-04 00:00:00",298.66177
"Wed 5th Apr 2017","2017-04-05 00:00:00",8797.4016
"Thu 6th Apr 2017","2017-04-06 00:00:00",11929.354
"Fri 7th Apr 2017","2017-04-07 00:00:00",8380.372
"Sat 8th Apr 2017","2017-04-08 00:00:00",4487.324
"Sun 9th Apr 2017","2017-04-09 00:00:00",2722.3853
"Mon 10th Apr 2017","2017-04-10 00:00:00",2028.7296
"Tue 11th Apr 2017","2017-04-11 00:00:00",1736.41337
"Wed 12th Apr 2017","2017-04-12 00:00:00",1523.3508
"Thu 13th Apr 2017","2017-04-13 00:00:00",1532.97791
"Fri 14th Apr 2017","2017-04-14 00:00:00",7719.3832
"Sat 15th Apr 2017","2017-04-15 00:00:00",7135.76
"Sun 16th Apr 2017","2017-04-16 00:00:00",3923.215872
"Mon 17th Apr 2017","2017-04-17 00:00:00",2716.3563
"Tue 18th Apr 2017","2017-04-18 00:00:00",2497.2734
"Wed 19th Apr 2017","2017-04-19 00:00:00",2202.502
"Thu 20th Apr 2017","2017-04-20 00:00:00",1970.3371
"Fri 21st Apr 2017","2017-04-21 00:00:00",1803.33811
"Sat 22nd Apr 2017","2017-04-22 00:00:00",1665.644
"Sun 23rd Apr 2017","2017-04-23 00:00:00",1562.0248
"Mon 24th Apr 2017","2017-04-24 00:00:00",1485.1182
"Tue 25th Apr 2017","2017-04-25 00:00:00",1423.9317
"Wed 26th Apr 2017","2017-04-26 00:00:00",1345.6772
"Thu 27th Apr 2017","2017-04-27 00:00:00",1318.53391
"Fri 28th Apr 2017","2017-04-28 00:00:00",1256.165
"Sat 29th Apr 2017","2017-04-29 00:00:00",1199.4615
"Sun 30th Apr 2017","2017-04-30 00:00:00",1229.8493
"Mon 1st May 2017","2017-05-01 00:00:00",1504.17932
"Tue 2nd May 2017","2017-05-02 00:00:00",1542.6326
"Wed 3rd May 2017","2017-05-03 00:00:00",1323.04056
"Thu 4th May 2017","2017-05-04 00:00:00",1269.416
"Fri 5th May 2017","2017-05-05 00:00:00",1203.782
"Sat 6th May 2017","2017-05-06 00:00:00",1160.888
"Sun 7th May 2017","2017-05-07 00:00:00",1106.157
"Mon 8th May 2017","2017-05-08 00:00:00",1060.75646
"Tue 9th May 2017","2017-05-09 00:00:00",1040.3957
"Wed 10th May 2017","2017-05-10 00:00:00",995.8015
"Thu 11th May 2017","2017-05-11 00:00:00",983.73072
"Fri 12th May 2017","2017-05-12 00:00:00",1300.5763
"Sat 13th May 2017","2017-05-13 00:00:00",4233.9786
"Sun 14th May 2017","2017-05-14 00:00:00",2912.0972
"Mon 15th May 2017","2017-05-15 00:00:00",2404.9405
"Tue 16th May 2017","2017-05-16 00:00:00",2109.462
"Wed 17th May 2017","2017-05-17 00:00:00",1855.6118
"Thu 18th May 2017","2017-05-18 00:00:00",1746.63362
"Fri 19th May 2017","2017-05-19 00:00:00",3024.7545
"Sat 20th May 2017","2017-05-20 00:00:00",2131.2062
"Sun 21st May 2017","2017-05-21 00:00:00",2393.501
"Mon 22nd May 2017","2017-05-22 00:00:00",1933.5358
"Tue 23rd May 2017","2017-05-23 00:00:00",1818.9478
"Wed 24th May 2017","2017-05-24 00:00:00",1756.88145
"Thu 25th May 2017","2017-05-25 00:00:00",1705.9182
"Fri 26th May 2017","2017-05-26 00:00:00",1581.5273
"Sat 27th May 2017","2017-05-27 00:00:00",1532.97791
"Sun 28th May 2017","2017-05-28 00:00:00",1504.17932
"Mon 29th May 2017","2017-05-29 00:00:00",1606.06062
"Tue 30th May 2017","2017-05-30 00:00:00",1655.64454
"Wed 31st May 2017","2017-05-31 00:00:00",1586.4202
"Thu 1st Jun 2017","2017-06-01 00:00:00",1504.17932
"Fri 2nd Jun 2017","2017-06-02 00:00:00",1480.37017
"Sat 3rd Jun 2017","2017-06-03 00:00:00",1645.6726
"Sun 4th Jun 2017","2017-06-04 00:00:00",1660.64087
"Mon 5th Jun 2017","2017-06-05 00:00:00",1532.97791
"Tue 6th Jun 2017","2017-06-06 00:00:00",1508.9618
"Wed 7th Jun 2017","2017-06-07 00:00:00",1494.635
"Thu 8th Jun 2017","2017-06-08 00:00:00",1423.9317
"Fri 9th Jun 2017","2017-06-09 00:00:00",1345.6772
"Sat 10th Jun 2017","2017-06-10 00:00:00",1341.13611
"Sun 11th Jun 2017","2017-06-11 00:00:00",1300.5763
"Mon 12th Jun 2017","2017-06-12 00:00:00",1269.416
"Tue 13th Jun 2017","2017-06-13 00:00:00",1260.57513
"Wed 14th Jun 2017","2017-06-14 00:00:00",1216.7846
"Thu 15th Jun 2017","2017-06-15 00:00:00",1208.10925
"Fri 16th Jun 2017","2017-06-16 00:00:00",1165.1463
"Sat 17th Jun 2017","2017-06-17 00:00:00",1165.1463
"Sun 18th Jun 2017","2017-06-18 00:00:00",1165.1463
"Mon 19th Jun 2017","2017-06-19 00:00:00",1139.69965
"Tue 20th Jun 2017","2017-06-20 00:00:00",1152.392
"Wed 21st Jun 2017","2017-06-21 00:00:00",1131.2726
"Thu 22nd Jun 2017","2017-06-22 00:00:00",1156.63652
"Fri 23rd Jun 2017","2017-06-23 00:00:00",4095.3365
"Sat 24th Jun 2017","2017-06-24 00:00:00",4570.731
"Sun 25th Jun 2017","2017-06-25 00:00:00",3367.1429
"Mon 26th Jun 2017","2017-06-26 00:00:00",2626.6028
"Tue 27th Jun 2017","2017-06-27 00:00:00",2252.4222
"Wed 28th Jun 2017","2017-06-28 00:00:00",1996.79406
"Thu 29th Jun 2017","2017-06-29 00:00:00",1865.928
"Fri 30th Jun 2017","2017-06-30 00:00:00",1751.754
"Sat 1st Jul 2017","2017-07-01 00:00:00",1710.9834
"Sun 2nd Jul 2017","2017-07-02 00:00:00",1751.754
"Mon 3rd Jul 2017","2017-07-03 00:00:00",1772.30493
"Tue 4th Jul 2017","2017-07-04 00:00:00",1891.817463
"Wed 5th Jul 2017","2017-07-05 00:00:00",1518.5476
"Thu 6th Jul 2017","2017-07-06 00:00:00",1489.8731
"Fri 7th Jul 2017","2017-07-07 00:00:00",1716.05564
"Sat 8th Jul 2017","2017-07-08 00:00:00",2626.6028
"Sun 9th Jul 2017","2017-07-09 00:00:00",2291.567
"Mon 10th Jul 2017","2017-07-10 00:00:00",4278.1973
"Tue 11th Jul 2017","2017-07-11 00:00:00",3838.414
"Wed 12th Jul 2017","2017-07-12 00:00:00",3184.2727
"Thu 13th Jul 2017","2017-07-13 00:00:00",3453.764757
"Fri 14th Jul 2017","2017-07-14 00:00:00",12378.798
"Sat 15th Jul 2017","2017-07-15 00:00:00",19258.693
"Sun 16th Jul 2017","2017-07-16 00:00:00",12692.008
"Mon 17th Jul 2017","2017-07-17 00:00:00",7759.844
"Tue 18th Jul 2017","2017-07-18 00:00:00",5778.446
"Wed 19th Jul 2017","2017-07-19 00:00:00",4801.787
"Thu 20th Jul 2017","2017-07-20 00:00:00",4344.9186
"Fri 21st Jul 2017","2017-07-21 00:00:00",5584.754
"Sat 22nd Jul 2017","2017-07-22 00:00:00",4616.523
"Sun 23rd Jul 2017","2017-07-23 00:00:00",4131.617
"Mon 24th Jul 2017","2017-07-24 00:00:00",3692.0294
"Tue 25th Jul 2017","2017-07-25 00:00:00",3393.65026
"Wed 26th Jul 2017","2017-07-26 00:00:00",3184.2727
"Thu 27th Jul 2017","2017-07-27 00:00:00",3031.0672
"Fri 28th Jul 2017","2017-07-28 00:00:00",2831.8767
"Sat 29th Jul 2017","2017-07-29 00:00:00",2728.42
"Sun 30th Jul 2017","2017-07-30 00:00:00",2591.0588
"Mon 31st Jul 2017","2017-07-31 00:00:00",2456.699
"Tue 1st Aug 2017","2017-08-01 00:00:00",2422.1423
"Wed 2nd Aug 2017","2017-08-02 00:00:00",3275.1518
"Thu 3rd Aug 2017","2017-08-03 00:00:00",3107.2614
"Fri 4th Aug 2017","2017-08-04 00:00:00",2838.0135
"Sat 5th Aug 2017","2017-08-05 00:00:00",2807.3864
"Sun 6th Aug 2017","2017-08-06 00:00:00",2602.884
"Mon 7th Aug 2017","2017-08-07 00:00:00",2474.054
"Tue 8th Aug 2017","2017-08-08 00:00:00",2416.4027
"Wed 9th Aug 2017","2017-08-09 00:00:00",2347.97
"Thu 10th Aug 2017","2017-08-10 00:00:00",2370.6901
"Fri 11th Aug 2017","2017-08-11 00:00:00",2274.7566
"Sat 12th Aug 2017","2017-08-12 00:00:00",2213.5557
"Sun 13th Aug 2017","2017-08-13 00:00:00",2098.624
"Mon 14th Aug 2017","2017-08-14 00:00:00",2012.73629
"Tue 15th Aug 2017","2017-08-15 00:00:00",1897.0124
"Wed 16th Aug 2017","2017-08-16 00:00:00",1886.6282
"Thu 17th Aug 2017","2017-08-17 00:00:00",1792.9661
"Fri 18th Aug 2017","2017-08-18 00:00:00",1751.754
"Sat 19th Aug 2017","2017-08-19 00:00:00",1741.52
"Sun 20th Aug 2017","2017-08-20 00:00:00",1991.49133
"Mon 21st Aug 2017","2017-08-21 00:00:00",1850.3534
"Tue 22nd Aug 2017","2017-08-22 00:00:00",1685.726
"Wed 23rd Aug 2017","2017-08-23 00:00:00",1635.72821
"Thu 24th Aug 2017","2017-08-24 00:00:00",1542.6326
"Fri 25th Aug 2017","2017-08-25 00:00:00",1518.5476
"Sat 26th Aug 2017","2017-08-26 00:00:00",1494.635
"Sun 27th Aug 2017","2017-08-27 00:00:00",1475.629
"Mon 28th Aug 2017","2017-08-28 00:00:00",1470.8948
"Tue 29th Aug 2017","2017-08-29 00:00:00",1741.52
"Wed 30th Aug 2017","2017-08-30 00:00:00",1710.9834
"Thu 31st Aug 2017","2017-08-31 00:00:00",1660.64087
"Fri 1st Sep 2017","2017-09-01 00:00:00",1655.64454
"Sat 2nd Sep 2017","2017-09-02 00:00:00",1680.6951
"Sun 3rd Sep 2017","2017-09-03 00:00:00",1660.64087
"Mon 4th Sep 2017","2017-09-04 00:00:00",1660.64087
"Tue 5th Sep 2017","2017-09-05 00:00:00",1726.220712
"Wed 6th Sep 2017","2017-09-06 00:00:00",1508.9618
"Thu 7th Sep 2017","2017-09-07 00:00:00",1456.7334
"Fri 8th Sep 2017","2017-09-08 00:00:00",1452.02678
"Sat 9th Sep 2017","2017-09-09 00:00:00",1423.9317
