kper,kstp,time,k,i,j,SPq
4,3,57.0,0,34,33,-16.07094225297334
4,3,57.0,0,35,33,-9.108202451845273
4,3,57.0,0,36,32,-1.7346871984195218
4,3,57.0,0,36,33,-4.535335301901114
4,3,57.0,0,37,32,-1.6737061252658592
4,4,58.0,0,32,30,-18.394684208780447
4,4,58.0,0,33,30,-7.360878849034165
4,4,58.0,0,33,31,-10.703885095837649
4,4,58.0,0,33,32,-21.57635811668615
4,4,58.0,0,33,33,-32.33881916462053
4,4,58.0,0,34,30,-3.0806709258284215
4,4,58.0,0,34,31,-6.157418036894654
4,4,58.0,0,34,33,-16.25659873615416
4,4,58.0,0,35,33,-9.237323105942295
4,4,58.0,0,36,32,-1.784580746199488
4,4,58.0,0,36,33,-4.605335560298343
4,4,58.0,0,37,32,-1.697303493657806
4,5,59.0,0,32,30,-18.485147357680106
4,5,59.0,0,33,30,-7.414035930830231
4,5,59.0,0,33,31,-10.822643198703133
4,5,59.0,0,33,32,-21.756567029472563
4,5,59.0,0,33,33,-32.57736428907617
4,5,59.0,0,34,30,-3.1193466708355047
4,5,59.0,0,34,31,-6.247846139262293
4,5,59.0,0,34,33,-16.44399043491879
4,5,59.0,0,35,33,-9.368494878143792
4,5,59.0,0,36,32,-1.8357224028258727
4,5,59.0,0,36,33,-4.676911782652965
4,5,59.0,0,37,32,-1.7215643006460262
4,6,60.0,0,32,30,-18.565941928748188
4,6,60.0,0,33,30,-7.461778159470278
4,6,60.0,0,33,31,-10.927972563714121
4,6,60.0,0,33,32,-21.91461489728249
4,6,60.0,0,33,33,-32.78471223342575
4,6,60.0,0,34,30,-3.154187965874158
4,6,60.0,0,34,31,-6.328589153341127
4,6,60.0,0,34,33,-16.608713428736763
4,6,60.0,0,35,33,-9.48492971027784
4,6,60.0,0,36,32,-1.8817346033186055
4,6,60.0,0,36,33,-4.7410703697326255
4,6,60.0,0,37,32,-1.7434913428577055
4,7,61.0,0,32,30,-18.64227509490145
4,7,61.0,0,33,30,-7.5071014308073885
4,7,61.0,0,33,31,-11.026890397522095
4,7,61.0,0,33,32,-22.061683866997697
4,7,61.0,0,33,33,-32.97637826065676
4,7,61.0,0,34,30,-3.187353949190282
4,7,61.0,0,34,31,-6.4048640790074955
4,7,61.0,0,34,33,-16.76229740123381
4,7,61.0,0,35,33,-9.594372452147894
4,7,61.0,0,36,32,-1.9254855670746025
4,7,61.0,0,36,33,-4.801876632815336
4,7,61.0,0,37,32,-1.7644237350695562
4,8,62.0,0,32,30,-18.6974851601573
4,8,62.0,0,33,30,-7.540300803899349
4,8,62.0,0,33,31,-11.0972436210443
4,8,62.0,0,33,32,-22.16353987083835
4,8,62.0,0,33,33,-33.10640468421013
4,8,62.0,0,34,30,-3.211821808753484
4,8,62.0,0,34,31,-6.4600027387756
4,8,62.0,0,34,33,-16.86933139573813
4,8,62.0,0,35,33,-9.67242923960822
4,8,62.0,0,36,32,-1.9576786115252602
4,8,62.0,0,36,33,-4.8462350028431445
