run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,oname:cum_otype:lst_usecol:chd2,cum,oname:cum_otype:lst_usecol:drn,oname:cum_otype:lst_usecol:in-out,oname:cum_otype:lst_usecol:percent-discrepancy,oname:cum_otype:lst_usecol:rcha,oname:cum_otype:lst_usecol:total,oname:cum_otype:lst_usecol:wel2,oname:cum_otype:lst_usecol:wel3,oname:cum_otype:lst_usecol:wel,oname:springobs_otype:lst_usecol:pk2_head,oname:springobs_otype:lst_usecol:pk4_head,oname:springobs_otype:lst_usecol:pk4_pk2_diff,oname:springobs_otype:lst_usecol:spring_flux,springobs,oname:springobs_otype:lst_usecol:spring_pk2_diff,oname:springobs_otype:lst_usecol:spring_pk4_diff,oname:cum_otype:lst_usecol:chd2_totim:1,oname:cum_otype:lst_usecol:chd_totim:1,oname:cum_otype:lst_usecol:drn_totim:1,oname:cum_otype:lst_usecol:in-out_totim:1,oname:cum_otype:lst_usecol:percent-discrepancy_totim:1,oname:cum_otype:lst_usecol:rcha_totim:1,oname:cum_otype:lst_usecol:total_totim:1,oname:cum_otype:lst_usecol:wel2_totim:1,oname:cum_otype:lst_usecol:wel3_totim:1,oname:cum_otype:lst_usecol:wel_totim:1,oname:springobs_otype:lst_usecol:pk2_head_kper:0,oname:springobs_otype:lst_usecol:pk4_head_kper:0,oname:springobs_otype:lst_usecol:pk4_pk2_diff_kper:0,oname:springobs_otype:lst_usecol:spring_flux_kper:0,oname:springobs_otype:lst_usecol:spring_head_kper:0,oname:springobs_otype:lst_usecol:spring_pk2_diff_kper:0,oname:springobs_otype:lst_usecol:spring_pk4_diff_kper:0
114,114,0,10488.5307058234,10488.5307058234,0,0,0,10.425932847483,0,0,47.1283761674212,0,10.6048134172606,0,5692.13938681526,971.961100516096,1020.39753302747,22.7278279754145,99.99999998,19.7799279020677,1269.05183233191,1324.31397484305,177.332,-533.4173,-3758.7285,-88.4634,-1.99,713.0707,-88.46338,68.675,2.82,3241.7847,10.7176290679234,10.9943661860023,0.276737118078868,0,7.20525369139174,-3.51237537653167,-3.78911249461054
115,115,0,922.201341165897,922.201341165897,0,0,0,10.7446476949433,0,0,5.93777858515806,0,8.25449217417875,0,432.504574727387,72.9468055422723,42.7712933348193,3.99634622185786,99.99999998,10.5120371570059,138.841855630871,95.6915101174031,336.7249,35.3114,-1889.2007,-73.3462,-3.42,62.5975,-73.34619,385.5676,2.82,992.8331,8.45408902078339,8.45399765546078,-9.1365322608894e-05,0,7.32577728091625,-1.12831173986713,-1.12822037454452
116,116,0,431.736425162736,431.736425162736,0,0,0,10.7166446415475,0,0,0.08987974020025,0,4.97660596007208,0,50.4045240607182,54.3172878200665,17.7258762782498,0.705910235089517,99.99999998,12.7191111707311,119.605120576015,60.475464700046,250.5881,93.89621,-2052.341,-105.5684,-4.76,253.965,-105.56836,916.3382,2.82,429.1652,8.33700263106767,8.22102109541269,-0.115981535654981,0,7.29336137098274,-1.04364126008493,-0.927659724429946
117,117,0,8762.46777854644,8762.46777854644,0,0,0,10.3251861373574,0,0,0.619527354520359,0,3.7803641090067,0,5070.82265728888,518.044548962799,614.607426570829,36.3691641085641,69.6705046754052,107.107387896941,1096.26295754872,1234.85805389342,112.7885,-344.9968,-4355.6196,-76.3978,-1.53,288.042,-76.39746,1153.1274,2.82,3067.4407,9.87605920169665,10.2791277227501,0.403068521053488,-0.495934221702527,6.61507300790374,-3.26098619379291,-3.66405471484639
118,118,0,53792.5500967545,53792.5500967545,0,0,0,10.5324047257753,0,0,0.227434287198504,0,4.07413407264326,0,1288.77012402445,191.041086396263,79.0051248199268,0.871008998449009,50724.6184999367,195.886906041914,773.825639580413,523.697733870679,216.4357,-33.23813,-3131.0437,-39.1716,-1.11,199.6503,-39.17163,1091.8608,2.82,1614.3434,8.98217613348033,8.6888482706285,-0.293327862851831,-70.5663797010566,6.25040396527457,-2.73177216820575,-2.43844430535392
119,119,0,149093.532681855,149093.532681855,0,0,0,10.2631944972019,0,0,6.90757732122262,0,0.103916263592528,0,3069.01678823866,1740.02389518414,1236.11952603673,6.52854688848574,139687.265980712,5.06379031489566,1932.82277703091,1399.41668936754,-188.88551,-663.13983,-4724.3477,-81.1495,-1.43,49.2079,-81.149414,3026.4136,2.82,2416.7822,11.7713593649842,11.3158491521064,-0.455510212877797,-115.124278997809,7.42497132816248,-4.34638803682172,-3.89087782394392
120,120,0,1969.04505132307,1969.04505132307,0,0,0,10.7738281871158,0,0,6.90812605335922,0,6.61075411179214,0,603.893036647888,471.275976322062,398.41769371168,5.06930404843749,99.99999998,78.921714941011,164.483246307552,122.691371012169,170.25871,-354.8075,-1719.4269,-68.5776,-3.13,49.2006,-68.57764,635.092,2.82,1148.2854,9.77088916419531,9.79604031450189,0.0251511503065771,0,8.53837894471341,-1.2325102194819,-1.25766136978848
121,121,0,3447.38697837394,3447.38697837394,0,0,0,10.3662538303752,0,0,5.72446049393687,0,0.0299025437691903,0,1095.80688036202,600.383983786805,525.099849597196,5.81930253425627,99.99999998,0.0513077522009508,589.334957730411,514.770079762963,-65.3432,-325.86102,-4111.957,-32.4805,-0.68,65.6864,-32.480957,2902.912,2.82,1499.2623,10.0502734210426,10.0915057268032,0.0412323057605732,0,7.67265121458133,-2.37762220646132,-2.41885451222189
122,122,0,1838.83670372551,1838.83670372551,0,0,0,10.7682808696143,0,0,9.3499337669305,0,4.72766547507173,0,349.935219796974,506.706247241691,466.037510909116,9.47263993637599,99.99999998,106.681935717948,148.387523621952,126.769746409836,101.1146,-359.9928,-1751.6838,-118.7129,-5.36,19.1702,-118.713135,963.0417,2.82,906.8171,9.85101365442702,9.95879019570943,0.107776541282405,0,8.68286947732009,-1.16814417710693,-1.27592071838934
123,123,0,9101.2524407158,9101.2524407158,0,0,0,10.5234944227311,0,0,0.4652467408164,0,8.73020470849509,0,4813.15607128495,1235.09278056442,979.249773400453,0.0222248522488174,99.99999998,4.22109938033585,1094.90544015403,854.886105227323,156.10759,-636.5573,-3183.4507,-70.2592,-1.79,280.6986,-70.25903,318.1058,2.82,2992.017,11.1143886816407,10.9292966836023,-0.185091998038363,0,7.85545314259791,-3.25893553904278,-3.07384354100441
124,124,0,668.168443794548,668.168443794548,0,0,0,10.7675553177836,0,0,9.48456650300147,0,3.51649635898559,0,43.6575212090931,197.490766166419,136.719595515305,2.68820518280717,99.99999998,20.0321948339313,91.7267209015611,52.0848218256594,155.4594,-86.86989,-1755.9034,-47.7277,-2.34,17.6362,-47.727905,1210.2212,2.82,408.9088,9.00531407936596,8.9692715489368,-0.0360425304291638,0,8.0975733999461,-0.907740679419858,-0.871698148990694
125,125,0,708.094900599595,708.094900599595,0,0,0,10.8465236013259,0,0,0.0252124666292356,0,8.10014360006731,0,79.4301668300049,209.356403577507,144.418714850442,2.39717178930548,99.99999998,30.0591953060697,80.7576646513091,42.7037039469347,262.7536,-143.6448,-1297.4779,-19.8097,-1.22,244.1038,-19.809692,407.8718,2.82,503.7638,9.04691535197297,9.00174337880615,-0.0451719731668234,0,8.19826266794366,-0.848652684029314,-0.803480710862491
126,126,0,10795.6729138714,10795.6729138714,0,0,0,10.3398882531041,0,0,138.106485162737,0,5.84587960685735,0,5049.38257530866,1692.34628725565,1426.73201521872,0.40191752848014,99.99999998,27.6199235136118,1287.56604882412,1057.33189321946,16.2776,-714.1206,-4268.3335,-85.5111,-1.68,1054.8092,-85.51123,761.7972,2.82,3061.239,11.7138136652693,11.5772106311652,-0.136603034104136,0,8.17554660605518,-3.53826705921413,-3.40166402511
127,127,0,68381.1027996205,68381.1027996205,0,0,0,10.3262694297127,0,0,0.562812088276481,0,6.10701094604625,0,8287.63847132116,1686.51935202328,1145.76382560007,10.3563008703514,52567.9930967336,103.377436870424,2624.99689749036,1937.46132624718,105.4095,-621.2031,-4349.186,-80.6092,-1.57,180.5379,-80.60889,717.6556,2.82,3883.3567,11.7067254011235,11.1849133306483,-0.521812070475168,-71.7831329589766,6.63325304588396,-5.07347235523952,-4.55166028476436
128,128,0,7824.85020207839,7824.85020207839,0,0,0,10.5986410657354,0,0,6.16007317163328,0,3.56293691922763,0,2522.45145570768,1918.45070874616,1891.44273540212,13.6205125711897,19.9945460082707,466.598862508429,492.805487126489,479.164242851457,-54.7987,-807.9029,-2742.1597,-138.751,-3.81,59.4371,-138.75098,1200.0212,2.82,2203.8318,11.980012224579,12.1490720106732,0.1690597860942,-1.65854215828291,9.81008995763702,-2.169922266942,-2.3389820530362
129,129,0,27717.7517827278,27717.7517827278,0,0,0,10.3177917303807,0,0,7.88667616266948,0,0.338332798333665,0,1845.40097519587,277.902442030049,145.18652188694,0.385726932805331,23262.3634967203,268.116937524049,1091.95106644377,807.901815302621,93.0649,15.2812805,-4399.5435,-67.6533,-1.41,36.6138,-67.65332,2279.2861,2.82,1904.8243,9.26704061747172,9.00493369895169,-0.262106918520027,-48.7560128849045,6.01257232976828,-3.25446828770344,-2.99236136918341
130,130,0,177.425154089873,177.425154089873,0,0,0,10.8949056229671,0,0,1.16860720239668,0,8.42257031826592,0,1.60147860742116,28.27813869497,6.23433690067386,1.39038552919464,99.99999998,1.63441380128278,16.3157616752321,1.48455575746821,310.0481,44.530396,-1017.4354,-56.1955,-4.72,157.4041,-56.195557,361.5153,2.82,84.922,8.13177193132931,8.04968654150102,-0.0820853898282898,0,7.77784419428675,-0.353927737042557,-0.271842347214267
131,131,0,95.5176466541998,95.5176466541998,0,0,0,10.8985048325702,0,0,4.44607060775556,0,10.3942890530914,0,3.68535071787649,21.8479464895486,2.87445615893302,1.04293812579903,22.3222881577523,0.38049510189825,16.4619741716798,1.16333323729515,337.8366,57.575104,-996.6275,-64.4215,-5.6,380.4525,-64.42151,95.5227,2.82,57.9989,8.06741786967925,7.96954221182151,-0.0978756578577356,-1.58260593531668,7.71168428502449,-0.355733584654756,-0.257857926797021
132,132,0,4597.77849364942,4597.77849364942,0,0,0,10.6052029637566,0,0,5.7467143098533,0,6.90999155866024,0,2242.22277697942,687.433745117669,575.580362825768,3.14104099200296,23.3784833483611,5.56798725021892,569.266170330365,467.926017973345,185.8607,-301.83438,-2703.7,-78.3135,-2.47,65.3615,-78.31348,587.532,2.82,2085.6467,10.221895774278,10.1991255965992,-0.0227701776787281,-1.54946096165139,7.8859658290986,-2.33592994517937,-2.31315976750065
133,133,0,114102.133616651,114102.133616651,0,0,0,10.3084131396736,0,0,28.8102634358725,0,8.8868085372026,0,8200.29820172801,1267.16150378037,684.48159751801,29.5350164029195,98060.4781010538,431.535092087457,3177.64846286491,2202.99015610243,162.3774,-534.9542,-4455.2764,-56.8169,-1.09,608.351,-56.816895,296.3016,2.82,3863.5637,11.1597212022578,10.4162599211814,-0.743461281076394,-96.9438291260258,5.57265772659521,-5.58706347566258,-4.84360219458619
134,134,0,1260.95683863751,1260.95683863751,0,0,0,10.4771914043914,0,0,4.04474387090162,0,0.283032855741272,0,90.3274889359247,8.61116730169827,22.0543862080209,5.00984937299456,99.99999998,436.057066612467,322.112771307429,261.979140787941,174.886,312.65842,-3456.1453,-24.9831,-0.68,92.3598,-24.983154,2320.3237,2.82,528.1143,7.30655209488398,7.33037902295552,0.0238269280715473,0,5.56180205293543,-1.74475004194854,-1.76857697002009
135,135,0,11435.343386436,11435.343386436,0,0,0,10.2093039653299,0,0,0.0551714705777664,0,0.131477512658958,0,4836.54806915518,1980.55401517181,1766.27077907683,2.3213832277874,99.99999998,43.1704381543432,1438.91205734498,1257.17069137646,-87.8629,-608.1881,-5045.796,-30.3227,-0.51,249.4256,-30.323242,2460.332,2.82,2998.9463,12.0503415769712,12.002702438999,-0.0476391379721353,0,8.30704214594152,-3.74329943102964,-3.69566029305751
136,136,0,179.170689267461,179.170689267461,0,0,0,10.940352496427,0,0,4.89253819489439,0,10.1735878514211,0,0.918836640950509,23.1378314437374,3.393509221649,1.06495797543016,99.99999998,0.0214038102704746,21.7517726373931,2.87589901528804,340.7575,51.455597,-754.9478,-60.0787,-6.52,78.3211,-60.078735,123.9618,2.82,97.5531,8.08101799803892,7.98421479912453,-0.0968031989143965,0,7.664630041104,-0.416387956934923,-0.319584758020526
137,137,0,20281.0406182364,20281.0406182364,0,0,0,10.3081023032707,0,0,50.9447688919018,0,2.84821003679626,0,5230.30475892363,1881.32711950798,1552.6207366199,0.000843365705667657,8938.12948780261,30.2158160754886,1434.69564673354,1149.64512797557,-34.891098,-769.6142,-4457.124,-48.2762,-0.9,732.1301,-48.276367,1365.2363,2.82,3113.1665,11.9374267942041,11.7403308701426,-0.197095924061482,-31.3625043686752,8.19968914920606,-3.73773764499805,-3.54064172093657
138,138,0,10265.1776852492,10265.1776852492,0,0,0,10.4893309678671,0,0,1.54925110502151,0,10.4213159863802,0,5508.20265415375,1016.92564979002,752.968833416985,0.201595727181851,254.522702376065,45.7633041921178,1494.14174561574,1169.99130191806,204.9013,-457.9593,-3384.593,-31.5203,-0.78,320.0412,-31.520264,92.0609,2.82,3191.2085,10.7889271703663,10.5440277575436,-0.244899412822647,-7.78613029685019,6.97351419680737,-3.81541297355889,-3.57051356073625
139,139,0,530.97697393232,530.97697393232,0,0,0,10.8889047914617,0,0,9.37657313761528,0,10.3450116547244,0,120.417189129687,109.838474699493,59.5169089424048,1.52358299131543,99.99999998,3.91937209330305,72.2609624515266,32.8899940607892,305.8918,-68.29401,-1052.1353,-102.422,-7.92,18.8658,-102.422,101.8461,2.82,588.5834,8.64803852362159,8.57147202763551,-0.0765664959860803,0,7.8479740410585,-0.800064482563097,-0.723497986577017
140,140,0,55690.7588165173,55690.7588165173,0,0,0,10.3392469509923,0,0,0.0378263639898,0,0.0785794913357935,0,134.58618502576,0.941093455233872,24.7275753373065,3.7744043298094,54005.832159245,557.954534407131,604.725197384611,347.762014526135,88.79771,277.47852,-4272.1396,-77.5617,-1.73,219.3993,-77.56152,2991.6697,2.82,614.4127,7.69700997140675,7.30273170886023,-0.394278262546519,-72.7174647796674,5.28789387535799,-2.40911609604876,-2.01483783350225
141,141,0,47784.2956944631,47784.2956944631,0,0,0,10.3549259896729,0,0,181.582025411901,0,4.55171878010501,0,3168.74382300883,1401.2441952322,1049.61565770401,1.07210289018912,39557.8847929575,0.0899339424281989,1378.88245531437,1030.27406323186,39.790703,-534.85156,-4179.119,-45.7124,-0.94,1175.3243,-45.712402,996.7969,2.82,2453.5266,11.3433196433543,11.0397772418856,-0.303542401468631,-62.6674922556514,7.67998898838377,-3.6633306549705,-3.35978825350187
142,142,0,1699.8858288362,1699.8858288362,0,0,0,10.4469207451562,0,0,3.12650344395778,0,0.215078132905129,0,520.113172126063,243.763743118344,156.450769565191,0.801191626695642,99.99999998,15.1885004028135,380.64703733822,269.132912356857,59.643295,-14.263092,-3634.7456,-24.9541,-0.62,109.3502,-24.954346,2376.723,2.82,1075.5181,9.16129351218259,9.05080282045249,-0.110490691730098,0,7.26027573333428,-1.90101777884831,-1.79052708711821
143,143,0,84079.4741196808,84079.4741196808,0,0,0,10.5446079078337,0,0,0.481132606842073,0,3.46191633310842,0,2127.78968274518,991.902139030111,729.05689521644,0.243467558302226,78186.9807620793,6.13030865737314,1153.9897017049,868.893505841415,13.6339,-612.2713,-3059.3052,-116.0507,-3.07,281.5061,-116.05054,1222.2954,2.82,2035.2704,10.749447791328,10.5001053594563,-0.24934243187179,-86.8858049373939,7.40240539873872,-3.34704239258932,-3.09769996071753
144,144,0,45225.0773863777,45225.0773863777,0,0,0,10.5031723737979,0,0,0.969616070073723,0,1.33031497877327,0,1658.5598146282,1074.60101088574,816.65669479079,0.0415758907957105,40148.2220974615,11.1984500428597,866.401505273492,636.593133981713,-6.433998,-521.071,-3303.0603,-43.8787,-1.1,164.1405,-43.878662,1806.7828,2.82,1812.9432,10.8781107529883,10.6577205860454,-0.220390166942845,-63.1110637860802,7.98464085289844,-2.89346990008984,-2.673079733147
145,145,0,6116.0611386258,6116.0611386258,0,0,0,10.5293980567707,0,0,6.36377810795594,0,3.65347113834269,0,2664.52195593266,1057.14665137376,884.547774878765,1.50689419789452,99.99999998,25.6780528183008,753.307071579385,608.806090561971,74.3406,-473.08072,-3148.7253,-46.4897,-1.24,56.5907,-46.489746,1180.326,2.82,2261.239,10.8513791710192,10.7741347899494,-0.0772443810697645,0,8.15673516572566,-2.69464400529356,-2.61739962422379
146,146,0,2374.30219000478,2374.30219000478,0,0,0,10.4173710645138,0,0,6.51301504147368,0,1.3467678071866,0,674.894615566584,31.7838217227512,4.07321793234997,0.144785766526762,99.99999998,400.896985452356,658.442082107777,485.789527563261,145.2377,148.9249,-3809.3418,-93.9034,-2.32,411.4658,-93.90332,1800.9064,2.82,1206.0837,8.16377142285461,8.00182214775267,-0.161949275101943,0,5.6477587921223,-2.51601263073231,-2.35406335563037
147,147,0,6896.95671735888,6896.95671735888,0,0,0,10.4217138775818,0,0,0.423818212614768,0,3.83854546134383,0,3136.94188319195,377.458803980949,173.445707132592,5.10046210745854,740.993411385613,273.242790920211,1293.00338396035,882.086197128207,183.62889,-191.55579,-3783.6665,-18.6163,-0.43,187.4746,-18.61621,1140.8094,2.82,2441.8728,9.54282990501214,9.11698787820007,-0.425842026812074,-11.1663582482061,5.99699428034804,-3.54583562466411,-3.11999359785203
148,148,0,32768.784539728,32768.784539728,0,0,0,10.4138934140992,0,0,0.0698203466131601,0,0.273802951107138,0,412.635614685491,65.6362978931137,6.86722229420331,2.19361163290472,30859.0676581088,318.754262059395,673.678303897737,419.194052444606,110.256805,90.8898,-3829.906,-73.9655,-1.8,251.478,-73.96509,2327.5522,2.82,972.9438,8.4101623164102,8.06205385504135,-0.348108461368847,-55.7002475305881,5.86463095675041,-2.54553135965979,-2.19742289829094
149,149,0,367.049435078428,367.049435078428,0,0,0,10.8245104125715,0,0,1.05684833321906,0,7.13289583563182,0,10.8788934492969,31.5278284334014,3.36118991790382,0.0476942529099673,99.99999998,29.0250295221617,121.053970376712,52.1405745646197,229.2218,-8.016388,-1425.1003,-70.6814,-4.29,304.8903,-70.6814,552.7701,2.82,272.7332,8.16149646867457,7.9833354825969,-0.178160986077671,0,7.11125117612971,-1.05024529254486,-0.872084306467186
150,150,0,9479.72526580575,9479.72526580575,0,0,0,10.5206629476909,0,0,9.01666923128469,0,3.08706594101724,0,3626.46742231854,1939.27790143314,1951.70313574215,17.1466487530901,99.99999998,261.468334300943,776.58365704533,784.453768112546,-72.1714,-757.8841,-3200.109,-81.2034,-1.97,23.0156,-81.20361,1307.9299,2.82,2615.1958,12.0037233126448,12.2178084337623,0.214085121117508,0,9.26699825077501,-2.73672506186981,-2.95081018298732
151,151,0,3206.66199619709,3206.66199619709,0,0,0,10.5238887412423,0,0,6.14828841167158,0,2.42331705381348,0,1348.81099067523,426.44915299032,335.84892416538,2.80742103637436,0.939858014165122,12.3083651272524,583.655991307767,476.745798673873,107.51109,-197.019,-3181.131,-86.3805,-2.41,59.6032,-86.380615,1473.4705,2.82,1648.3647,9.66506453407713,9.63261813852581,-0.0324463955513234,-3.29083882356346,7.29916720325414,-2.36589733082299,-2.33345093527167
152,152,0,3790.18730264641,3790.18730264641,0,0,0,10.3837684833301,0,0,68.650672710571,0,1.85283092557353,0,1643.63315089015,416.841098593007,460.600065417845,25.4511003534497,0.0332220531107326,9.41846374174425,551.575208176235,601.747721301392,39.1199,-312.7369,-4008.186,-26.1363,-0.58,812.4105,-26.13623,1635.0518,2.82,1805.3846,9.64166867682542,9.94615951275259,0.304490835927172,-2.94531924670815,7.34310484295538,-2.29856383387004,-2.60305466979721
153,153,0,4287.44552907352,4287.44552907352,0,0,0,10.3285779466221,0,0,2.14773562211963,0,4.0897201688461e-05,0,1697.0931137241,796.0339283427,651.249111483849,1.70435549794948,29.1658761727148,12.9229651459814,606.106025006524,480.693799233762,-81.764496,-342.0348,-4335.477,-28.3544,-0.57,130.5164,-28.354492,2765.2852,2.82,1832.3,10.4214073232036,10.3519582901839,-0.0694490330196871,-4.62016321895953,8.00948525902993,-2.41192206417369,-2.342473031154
154,154,0,7949.17442082258,7949.17442082258,0,0,0,10.6832833880283,0,0,10.4646535774004,0,10.2577794227848,0,3177.99172345662,950.348131959166,769.45588407794,0.830560438030404,1609.24216524293,8.14762869781531,782.506173318801,619.246437243068,170.5908,-534.6169,-2246.9756,-31.4178,-1.08,6.7824,-31.417725,113.077,2.82,2456.9045,10.6827716943672,10.5739067830011,-0.108864911366126,-15.0346082155104,7.93544051390465,-2.74733118046255,-2.63846626909643
155,155,0,197692.222474643,197692.222474643,0,0,0,10.5676445502511,0,0,33.7305972918396,0,5.79871665011205,0,820.196398053106,144.290621886575,10.9256128530029,22.1531346421487,194701.245458261,393.472654167421,1014.3109188566,535.530717431094,228.90294,-61.138397,-2923.9934,-28.832,-0.89,639.1402,-28.831787,769.874,2.82,1315.5626,8.8012103141689,8.13053914825634,-0.670671165912559,-135.374892236965,5.66638548561617,-3.13482482855273,-2.46415366264018
156,156,0,72528.7309539939,72528.7309539939,0,0,0,10.4490985457537,0,0,1.9898102464482,0,6.78852315395039,0,6026.04903412261,1211.95785264231,844.702763685678,3.06045075133787,60709.6102862197,108.635282539223,2046.29661112037,1559.19124096652,108.5753,-585.6258,-3621.8877,-23.4981,-0.54,134.3562,-23.498047,606.7112,2.82,3331.5527,11.0813185040187,10.7063770637783,-0.374941440240381,-76.9179607866217,6.60771749252315,-4.47360101149557,-4.09865957125519
157,157,0,10813.279536299,10813.279536299,0,0,0,10.4825757999727,0,0,1.27205112641395,0,7.97878510445704,0,5323.73769023536,1269.63546853415,1055.99645445188,0.746763120151444,99.99999998,22.7296207875324,1632.11989937259,1388.58022778651,106.5792,-594.966,-3424.4038,-32.9098,-0.79,311.8708,-32.910156,425.5584,2.82,3139.6316,11.1631944495553,11.0496099065147,-0.113584543040528,0,7.17324407934948,-3.98995037020579,-3.87636582716527
158,158,0,5909.97892139624,5909.97892139624,0,0,0,10.6229370307377,0,0,1.7804674521169,0,10.7012048351394,0,2114.89147714033,510.69731626532,376.970168689846,0.667662998469327,1856.32382660526,2.47622424720561,584.296000467704,440.551635664104,289.6868,-184.95493,-2599.819,-79.9767,-2.63,326.3106,-79.97681,56.4714,2.82,2029.5082,9.85986131491585,9.74157196284311,-0.118289352072736,-15.9255229846953,7.49263976845449,-2.36722154646136,-2.24893219438862
159,159,0,303.080281627699,303.080281627699,0,0,0,10.5931252766817,0,0,2.9755721807344,0,0.749964845350081,0,19.0390716724595,68.9220629931942,25.9274089605222,0.62404489124689,2.67644923021417,5.20426683135233,112.004492735852,54.3638220100914,153.62221,124.3385,-2774.4973,-20.4888,-0.68,112.3717,-20.48877,2044.2933,2.82,316.5629,8.43019312809246,8.30918964011969,-0.121003487972766,-3.49079571184705,7.42187137769775,-1.00832175039471,-0.887318262421943
160,160,0,7813.71509116351,7813.71509116351,0,0,0,10.6321032069274,0,0,6.15123177051994,0,7.38336827879234,0,3506.82812716153,1433.23230540043,1378.55189099781,10.6981361572712,99.99999998,172.242318230729,611.767916709358,576.227693270147,73.125496,-795.11365,-2546.1602,-117.4414,-3.48,59.5617,-117.44141,514.3509,2.82,2573.9744,11.3858054696464,11.5128855234141,0.127080053767747,0,8.96241120930419,-2.42339426034217,-2.55047431410992
161,161,0,2289.87397867561,2289.87397867561,0,0,0,10.6498273708217,0,0,4.71168999154042,0,7.31515496364812,0,1209.94368074085,260.109593917237,160.550595932841,0.294786734755926,21.1850594726497,8.58006063868824,363.172586104739,243.360942807844,274.2366,-73.95972,-2442.4685,-64.9656,-2.32,81.2068,-64.965576,524.7485,2.82,1568.4504,9.21279135016665,9.06708561641604,-0.145705733750614,-4.38081691506144,7.35708259459895,-1.8557087555677,-1.71000302181709
162,162,0,38828.4997834433,38828.4997834433,0,0,0,10.6077205373496,0,0,0.0100357619158225,0,8.88505917939953,0,4515.44712240145,2217.99584218064,1889.6459505132,0.140216454866928,27871.0255659914,155.66392863593,1198.4798756652,960.598466121938,22.047,-889.0426,-2688.9475,-114.2619,-3.16,240.0055,-114.26196,296.5441,2.82,2902.3118,12.3095603214957,12.14700580919,-0.162554512305629,-53.0838527016533,8.89765351214161,-3.41190680935406,-3.24935229704843
163,163,0,69166.8896451632,69166.8896451632,0,0,0,10.5082835393291,0,0,1.3169513551767,0,5.15684799535896,0,2421.46223723604,549.793009290515,357.856162638557,0.281513863971052,63605.5545033567,122.797010267171,1192.25505708346,899.908068537,136.679,-308.707,-3272.9666,-83.6404,-2.21,313.2507,-83.64038,883.2484,2.82,2162.0352,9.9447665327075,9.69170865261688,-0.253057880090619,-78.660424968718,6.54186187563476,-3.40290465707274,-3.14984677698212
164,164,0,19331.6084298376,19331.6084298376,0,0,0,10.7065339962347,0,0,7.08224405777699,0,9.083748956964,0,958.342593303886,89.04459988216,13.9011515997447,2.9169900780861,16974.9059290575,249.053666934826,635.93637130596,380.634600664439,303.4738,0.09451294,-2111.296,-77.9015,-3.23,46.8987,-77.90137,269.1522,2.82,1410.9551,8.54363446250209,8.17284248148172,-0.370791981020366,-42.0863343628016,6.07185657516553,-2.47177788733655,-2.10098590631619
165,165,0,3536.60621303015,3536.60621303015,0,0,0,10.5830931622342,0,0,3.67311591224475,0,6.99709646704164,0,1942.47173186471,260.229646859069,197.501557610979,3.69366028069629,99.99999998,46.8443347647493,527.893226194382,436.718749934046,240.1762,-131.5517,-2833.3345,-98.3078,-3.02,98.9764,-98.30786,573.8822,2.82,1950.7235,9.21316349716657,9.20535247397576,-0.00781102319081128,0,6.965570786971,-2.24759271019557,-2.23978168700476
166,166,0,288.372967517859,288.372967517859,0,0,0,10.8163655626613,0,0,7.61097137064121,0,9.26388101823013,0,25.718435335144,52.2504270298595,18.0836125727839,1.04865263978981,99.99999998,0.0938678277792059,47.9150131615489,15.5717410194215,319.1928,41.231598,-1472.3533,-92.9125,-5.68,425.923,-92.912476,244.5765,2.82,345.6969,8.32284456856132,8.22524831067018,-0.0975962578911389,0,7.68063785693863,-0.642206711622683,-0.544610453731544
167,167,0,2100.64165899582,2100.64165899582,0,0,0,10.5776418354653,0,0,34.8133390080664,0,4.50981508849608,0,717.268342156857,433.698558875767,332.545142286256,1.98919918108696,99.99999998,22.1085193453326,259.965989795328,183.165111443163,141.29039,-194.0671,-2865.3176,-25.601,-0.78,645.6072,-25.601074,1004.9318,2.82,1239.1344,9.68254305808011,9.62358203074678,-0.0589610273333303,0,8.12019697303718,-1.56234608504293,-1.5033850577096
168,168,0,4162.67580476644,4162.67580476644,0,0,0,10.3668295799461,0,0,184.327023469203,0,1.76692029859622,0,1125.36276580819,914.852656246032,852.959725095224,8.75534321753668,99.99999998,74.6872233992029,466.748124873216,422.849192799298,-13.253201,-445.4218,-4108.5444,-203.0262,-4.35,1182.4202,-203.02588,1661.4417,2.82,1517.5114,10.6246531309326,10.7205474231644,0.0958942922318151,0,8.51421770057783,-2.11043543035476,-2.20632972258658
169,169,0,11345.5238788484,11345.5238788484,0,0,0,10.2705231538239,0,0,1.93801207131,0,2.50408781279348,0,6031.04059868878,564.213788436398,522.257811057544,9.60861036158223,99.99999998,391.198838372868,1895.02909884511,1817.4625100682,77.235504,-367.3878,-4680.6987,-47.301,-0.88,135.6486,-47.30078,1452.2058,2.82,3332.8755,9.9753184806177,10.0852960662845,0.109977585666806,0,5.67212528613952,-4.30319319447818,-4.41317078014499
170,170,0,969.053997899287,969.053997899287,0,0,0,10.6942472480334,0,0,0.389276715449794,0,6.94444905887424,0,323.590075341212,50.0087183303736,17.4374612261776,1.21911269689395,99.99999998,68.4186069335406,235.414962947491,154.93708742124,289.8116,79.082306,-2182.9773,-75.2385,-3.11,276.6308,-75.238525,582.1221,2.82,877.272,8.30716842640473,8.21758186294639,-0.0895865634583384,0,6.82284459178737,-1.48432383461736,-1.39473727115902
